time ms,FSR force,trigger to gripper cmd,Max Int val,Trigger raw Value,UP Button,DOWN Button,Gripper Position,Gripper Velocity,Robot In Initial Pos,User ID: 14,ON,trial num: 8
125,0,19,40,0,False,False,18.9987335205078,5.87747175411144E-39,,,,
174,0,19,40,0,False,False,18.9984798431396,5.87747175411144E-39,,,,
224,0,19,40,0,False,False,18.9984798431396,5.87747175411144E-39,,,,
269,0,19,40,0,False,False,18.9984798431396,5.87747175411144E-39,,,,
318,0,19,40,0,False,False,18.9989223480225,5.87747175411144E-39,,,,
363,0,19,40,0,False,False,18.9989223480225,5.87747175411144E-39,,,,
412,0,19,40,0,False,False,18.9988708496094,5.87747175411144E-39,,,,
457,0,19,40,0,False,False,18.9988708496094,5.87747175411144E-39,,,,
506,0,19,40,0,False,False,18.9989070892334,5.87747175411144E-39,,,,
555,0,19,40,0,False,False,18.9989070892334,5.87747175411144E-39,,,,
600,0,19,40,0,False,False,18.998851776123,5.87747175411144E-39,,,,
650,0,19,40,0,False,False,18.998851776123,5.87747175411144E-39,,,,
695,0,19,40,0,False,False,18.9981651306152,5.87747175411144E-39,,,,
744,0,19,40,0,False,False,18.9981651306152,5.87747175411144E-39,,,,
793,9,19,40,0,False,False,18.9986267089844,5.87747175411144E-39,,,,
838,0,19,40,0,False,False,18.9986267089844,5.87747175411144E-39,,,,
887,0,19,40,0,False,False,18.9982948303223,5.87747175411144E-39,,,,
932,0,19,40,0,False,False,18.9982948303223,5.87747175411144E-39,,,,
981,0,19,40,0,False,False,18.9978141784668,5.87747175411144E-39,,,,
1026,0,19,40,0,False,False,18.9978141784668,5.87747175411144E-39,,,,
1076,28,19,40,0,False,False,18.9978141784668,5.87747175411144E-39,,,,
1125,0,19,40,0,False,False,18.9975357055664,5.87747175411144E-39,,,,
1170,0,19,40,0,False,False,18.9975357055664,5.87747175411144E-39,,,,
1219,0,19,40,0,False,False,18.9991321563721,5.87747175411144E-39,,,,
1274,0,19,40,0,False,False,18.9991321563721,5.87747175411144E-39,,,,
1313,0,19,40,0,False,False,18.9974269866943,5.87747175411144E-39,,,,
1358,0,19,40,0,False,False,18.9974269866943,5.87747175411144E-39,,,,
1408,0,19,40,0,False,False,18.999044418335,5.87747175411144E-39,,,,
1456,0,19,40,0,False,False,18.999044418335,5.87747175411144E-39,,,,
1502,0,19,40,0,False,False,18.9985332489014,5.87747175411144E-39,,,,
1551,0,19,40,0,False,False,18.9985332489014,5.87747175411144E-39,,,,
1596,0,19,40,0,False,False,18.9981708526611,5.87747175411144E-39,,,,
1645,0,19,40,0,False,False,18.9981708526611,5.87747175411144E-39,,,,
1694,0,19,40,0,False,False,18.9987201690674,5.87747175411144E-39,,,,
1739,0,19,40,0,False,False,18.9987201690674,5.87747175411144E-39,,,,
1788,0,19,40,0,False,False,18.9989376068115,5.87747175411144E-39,,,,
1833,0,19,40,0,False,False,18.9989376068115,5.87747175411144E-39,,,,
1883,0,19,40,0,False,False,18.9983940124512,5.87747175411144E-39,,,,
1927,0,19,40,0,False,False,18.9983940124512,5.87747175411144E-39,,,,
1977,0,19,40,0,False,False,18.9983940124512,5.87747175411144E-39,,,,
2026,0,19,40,0,False,False,18.9983234405518,5.87747175411144E-39,,,,
2071,0,19,40,0,False,False,18.9983234405518,5.87747175411144E-39,,,,
2120,0,19,40,0,False,False,18.9995155334473,5.87747175411144E-39,,,,
2165,0,19,40,0,False,False,18.9995155334473,5.87747175411144E-39,,,,
2214,0,19,40,0,False,False,18.9988384246826,5.87747175411144E-39,,,,
2259,0,19,40,0,False,False,18.9988384246826,5.87747175411144E-39,,,,
2308,0,19,40,0,False,False,18.9983520507813,5.87747175411144E-39,,,,
2358,0,19,40,0,False,False,18.9983520507813,5.87747175411144E-39,,,,
2403,0,19,40,0,False,False,18.9986972808838,5.87747175411144E-39,,,,
2452,0,19,40,0,False,False,18.9986972808838,5.87747175411144E-39,,,,
2497,0,19,40,0,False,False,18.9982223510742,5.87747175411144E-39,,,,
