time ms,FSR force,trigger to gripper cmd,Max Int val,Trigger raw Value,UP Button,DOWN Button,Gripper Position,Gripper Velocity,Robot In Initial Pos,User ID: 10,ON,trial num: 8
92,0,19,20,0,False,False,18.9970817565918,5.87747175411144E-39,,,,
141,0,19,20,0,False,False,18.9986095428467,5.87747175411144E-39,,,,
186,0,19,20,0,False,False,18.9986095428467,5.87747175411144E-39,,,,
235,0,19,20,0,False,False,18.9984149932861,5.87747175411144E-39,,,,
284,0,19,20,0,False,False,18.9984149932861,5.87747175411144E-39,,,,
329,0,19,20,0,False,False,18.997688293457,5.87747175411144E-39,,,,
378,0,19,20,0,False,False,18.997688293457,5.87747175411144E-39,,,,
424,0,19,20,0,False,False,18.9969482421875,5.87747175411144E-39,,,,
473,0,19,20,0,False,False,18.9969482421875,5.87747175411144E-39,,,,
518,0,19,20,0,False,False,18.9982776641846,5.87747175411144E-39,,,,
567,0,19,20,0,False,False,18.9982776641846,5.87747175411144E-39,,,,
616,8,19,20,0,False,False,18.9982776641846,5.87747175411144E-39,,,,
661,0,19,20,0,False,False,18.998571395874,5.87747175411144E-39,,,,
716,0,19,20,0,False,False,18.998571395874,5.87747175411144E-39,,,,
755,0,19,20,0,False,False,18.9976387023926,5.87747175411144E-39,,,,
804,0,19,20,0,False,False,18.9976387023926,5.87747175411144E-39,,,,
849,0,19,20,0,False,False,18.9982833862305,5.87747175411144E-39,,,,
899,0,19,20,0,False,False,18.9982833862305,5.87747175411144E-39,,,,
948,0,19,20,0,False,False,18.9979724884033,5.87747175411144E-39,,,,
993,0,19,20,0,False,False,18.9979724884033,5.87747175411144E-39,,,,
1042,0,19,20,0,False,False,18.9978294372559,5.87747175411144E-39,,,,
1087,0,19,20,0,False,False,18.9978294372559,5.87747175411144E-39,,,,
1136,0,19,20,0,False,False,18.9983215332031,5.87747175411144E-39,,,,
1181,0,19,20,0,False,False,18.9983215332031,5.87747175411144E-39,,,,
1230,0,19,20,0,False,False,18.9977855682373,5.87747175411144E-39,,,,
1279,0,19,20,0,False,False,18.9977855682373,5.87747175411144E-39,,,,
1325,24,19,20,0,False,False,18.9974040985107,5.87747175411144E-39,,,,
1374,0,19,20,0,False,False,18.9974040985107,5.87747175411144E-39,,,,
1419,1,19,20,0,False,False,18.9974040985107,5.87747175411144E-39,,,,
1468,0,19,20,0,False,False,18.9981746673584,5.87747175411144E-39,,,,
1517,0,19,20,0,False,False,18.9981746673584,5.87747175411144E-39,,,,
1562,0,19,20,0,False,False,18.9974021911621,5.87747175411144E-39,,,,
1611,0,19,20,0,False,False,18.9974021911621,5.87747175411144E-39,,,,
1656,0,18.1529407501221,20,12,False,False,18.9983310699463,5.87747175411144E-39,,,,
1705,0,18.0117645263672,20,14,False,False,18.9983310699463,5.87747175411144E-39,,,,
1751,0,17.9411773681641,20,15,False,False,18.9967994689941,5.87747175411144E-39,,,,
1800,0,17.8705883026123,20,16,False,False,18.9967994689941,5.87747175411144E-39,,,,
1849,0,17.7999992370605,20,17,False,False,18.9983062744141,5.87747175411144E-39,,,,
1894,3,17.6588230133057,20,19,False,False,18.9983062744141,5.87747175411144E-39,,,,
1943,0,17.5882358551025,20,20,False,False,18.7438869476318,-7.16872692108154,,,,
1988,0,17.5176467895508,20,21,False,False,18.7438869476318,-7.16872692108154,,,,
2037,0,17.4470596313477,20,22,False,False,18.1502113342285,-7.17068290710449,,,,
2082,0,17.0941181182861,20,27,False,False,18.1502113342285,-7.17068290710449,,,,
2131,0,14.6235294342041,20,62,False,False,17.8058376312256,-2.63719153404236,,,,
2181,0,11.235294342041,20,110,False,False,17.8058376312256,-2.63719153404236,,,,
2226,0,10.0352945327759,20,127,False,False,17.8058376312256,-2.63719153404236,,,,
2275,0,9.82352924346924,20,130,False,False,17.6019248962402,-2.74817752838135,,,,
2320,0,9.25882339477539,20,138,False,False,17.6019248962402,-2.74817752838135,,,,
2369,0,9.11764717102051,20,140,False,False,17.4497814178467,5.87747175411144E-39,,,,
2414,0,8.90588188171387,20,143,False,False,17.4497814178467,5.87747175411144E-39,,,,
2463,0,8.83529376983643,20,144,False,False,17.0753917694092,-8.89981174468994,,,,
