time ms,FSR force,trigger to gripper cmd,Max Int val,Trigger raw Value,UP Button,DOWN Button,Gripper Position,Gripper Velocity,Robot In Initial Pos,User ID: 9,ON,trial num: 8
4857,769,11.4470586776733,49,107,True,False,11.4551334381104,5.87747175411144E-39,False,,,
4902,769,11.4470586776733,49,107,True,False,11.4551334381104,5.87747175411144E-39,False,,,
4951,770,11.4470586776733,49,107,False,False,11.4545269012451,5.87747175411144E-39,False,,,
5000,770,11.4470586776733,49,107,False,False,11.4545269012451,5.87747175411144E-39,False,,,
5049,770,11.4470586776733,49,107,False,False,11.4559373855591,5.87747175411144E-39,False,,,
5094,771,11.4470586776733,49,107,False,False,11.4559373855591,5.87747175411144E-39,False,,,
5143,771,11.4470586776733,49,107,False,False,11.4559373855591,5.87747175411144E-39,False,,,
5193,771,11.4470586776733,49,107,False,False,11.454517364502,5.87747175411144E-39,False,,,
5238,769,11.4470586776733,49,107,False,False,11.454517364502,5.87747175411144E-39,False,,,
5287,770,11.4470586776733,49,107,False,False,11.4553260803223,5.87747175411144E-39,False,,,
5336,769,11.4470586776733,49,107,False,False,11.4553260803223,5.87747175411144E-39,False,,,
5385,770,11.4470586776733,49,107,False,False,11.4553413391113,5.87747175411144E-39,False,,,
5430,770,11.4470586776733,49,107,False,False,11.4553413391113,5.87747175411144E-39,False,,,
5479,770,11.4470586776733,49,107,False,False,11.4545192718506,5.87747175411144E-39,False,,,
5528,770,11.4470586776733,49,107,False,False,11.4545192718506,5.87747175411144E-39,False,,,
5577,771,11.4470586776733,49,107,False,False,11.4549255371094,5.87747175411144E-39,False,,,
5623,771,11.4470586776733,49,107,False,False,11.4549255371094,5.87747175411144E-39,False,,,
5672,771,11.4470586776733,49,107,False,False,11.454927444458,5.87747175411144E-39,False,,,
5721,770,11.4470586776733,49,107,False,False,11.454927444458,5.87747175411144E-39,False,,,
5766,769,11.4470586776733,49,107,False,False,11.4551277160645,5.87747175411144E-39,False,,,
5815,770,11.4470586776733,49,107,False,False,11.4551277160645,5.87747175411144E-39,False,,,
5864,770,11.4470586776733,49,107,False,False,11.4540948867798,5.87747175411144E-39,False,,,
5913,764,11.4470586776733,49,107,False,False,11.4540948867798,5.87747175411144E-39,False,,,
5959,767,11.4470586776733,49,107,False,False,11.4549283981323,5.87747175411144E-39,False,,,
6008,762,11.4470586776733,49,107,False,False,11.4549283981323,5.87747175411144E-39,False,,,
6057,767,11.4470586776733,49,107,False,False,11.454927444458,5.87747175411144E-39,False,,,
6102,769,11.4470586776733,49,107,False,False,11.454927444458,5.87747175411144E-39,False,,,
6151,769,11.4470586776733,49,107,False,False,11.4536905288696,5.87747175411144E-39,False,,,
6200,770,11.4470586776733,49,107,False,False,11.4536905288696,5.87747175411144E-39,False,,,
6249,770,11.4470586776733,49,107,False,False,11.4536905288696,5.87747175411144E-39,False,,,
6294,770,11.4470586776733,49,107,False,False,11.4551277160645,5.87747175411144E-39,False,,,
6344,770,11.4470586776733,49,107,False,False,11.4551277160645,5.87747175411144E-39,False,,,
6392,771,11.4470586776733,49,107,False,False,11.4543237686157,5.87747175411144E-39,False,,,
6438,771,11.4470586776733,49,107,False,False,11.4543237686157,5.87747175411144E-39,False,,,
6486,770,11.4470586776733,49,107,False,False,11.4543304443359,5.87747175411144E-39,False,,,
6536,771,11.4470586776733,49,107,False,False,11.4543304443359,5.87747175411144E-39,False,,,
6585,770,11.4470586776733,49,107,False,False,11.4539346694946,5.87747175411144E-39,False,,,
6630,770,11.4470586776733,49,107,False,False,11.4539346694946,5.87747175411144E-39,False,,,
6680,770,11.4470586776733,49,107,False,False,11.4545125961304,5.87747175411144E-39,False,,,
6728,771,11.4470586776733,49,107,False,False,11.4545125961304,5.87747175411144E-39,False,,,
6783,770,11.4470586776733,49,107,False,False,11.4553365707397,5.87747175411144E-39,False,,,
6823,771,11.4470586776733,49,107,False,False,11.4553365707397,5.87747175411144E-39,False,,,
6872,771,11.4470586776733,49,107,False,False,11.4545221328735,5.87747175411144E-39,False,,,
6921,771,11.4470586776733,49,107,False,False,11.4545221328735,5.87747175411144E-39,False,,,
6966,771,11.4470586776733,49,107,False,False,11.4543237686157,5.87747175411144E-39,False,,,
7015,770,11.4470586776733,49,107,False,False,11.4543237686157,5.87747175411144E-39,False,,,
7064,770,11.4470586776733,49,107,False,False,11.4547243118286,5.87747175411144E-39,False,,,
7113,771,11.4470586776733,49,107,False,False,11.4547243118286,5.87747175411144E-39,False,,,
7159,771,11.4470586776733,49,107,False,False,11.4545106887817,5.87747175411144E-39,False,,,
7208,770,11.4470586776733,49,107,False,False,11.4545106887817,5.87747175411144E-39,False,,,
7257,771,11.4470586776733,49,107,False,False,11.4555253982544,5.87747175411144E-39,False,,,
7302,770,11.4470586776733,49,107,False,False,11.4555253982544,5.87747175411144E-39,False,,,
7351,771,11.4470586776733,49,107,False,False,11.4555253982544,5.87747175411144E-39,False,,,
7400,771,11.4470586776733,49,107,False,False,11.4551305770874,5.87747175411144E-39,False,,,
7449,770,11.4470586776733,49,107,False,False,11.4551305770874,5.87747175411144E-39,False,,,
7494,770,11.4470586776733,49,107,False,False,11.454927444458,5.87747175411144E-39,False,,,
7544,770,11.4470586776733,49,107,False,False,11.454927444458,5.87747175411144E-39,False,,,
7593,770,11.4470586776733,49,107,False,False,11.4545316696167,5.87747175411144E-39,False,,,
7638,771,11.4470586776733,49,107,False,False,11.4545316696167,5.87747175411144E-39,False,,,
7687,771,11.4470586776733,49,107,False,False,11.4555511474609,5.87747175411144E-39,False,,,
7736,771,11.4470586776733,49,107,False,False,11.4555511474609,5.87747175411144E-39,False,,,
7785,771,11.4470586776733,49,107,False,False,11.4541044235229,5.87747175411144E-39,False,,,
7830,771,11.4470586776733,49,107,False,False,11.4541044235229,5.87747175411144E-39,False,,,
7879,771,11.4470586776733,49,107,False,False,11.454927444458,5.87747175411144E-39,False,,,
7929,771,11.4470586776733,49,107,False,False,11.454927444458,5.87747175411144E-39,False,,,
7978,771,11.4470586776733,49,107,False,False,11.4557342529297,5.87747175411144E-39,False,,,
8022,771,11.4470586776733,49,107,False,False,11.4557342529297,5.87747175411144E-39,False,,,
8072,771,11.4470586776733,49,107,False,False,11.4539318084717,5.87747175411144E-39,False,,,
8121,770,11.4470586776733,49,107,False,False,11.4539318084717,5.87747175411144E-39,False,,,
8166,771,11.4470586776733,49,107,False,False,11.4543333053589,5.87747175411144E-39,False,,,
8215,771,11.4470586776733,49,107,False,False,11.4543333053589,5.87747175411144E-39,False,,,
8264,771,11.4470586776733,49,107,False,False,11.4545125961304,5.87747175411144E-39,False,,,
8314,771,11.4470586776733,49,107,False,False,11.4545125961304,5.87747175411144E-39,False,,,
8359,770,11.4470586776733,49,107,False,False,11.4545125961304,5.87747175411144E-39,False,,,
8408,770,11.4470586776733,49,107,False,False,11.4543123245239,5.87747175411144E-39,False,,,
8457,769,11.4470586776733,49,107,False,False,11.4543123245239,5.87747175411144E-39,False,,,
8502,770,11.4470586776733,49,107,False,False,11.4551305770874,5.87747175411144E-39,False,,,
8551,770,11.4470586776733,49,107,False,False,11.4551305770874,5.87747175411144E-39,False,,,
8600,770,11.4470586776733,49,107,False,False,11.4543266296387,5.87747175411144E-39,False,,,
8649,778,11.4470586776733,49,107,False,False,11.4543266296387,5.87747175411144E-39,False,,,
8694,760,11.4470586776733,49,107,False,False,11.4547243118286,5.87747175411144E-39,False,,,
8743,769,11.4470586776733,49,107,False,False,11.4547243118286,5.87747175411144E-39,False,,,
8793,774,11.4470586776733,49,107,False,False,11.4559640884399,5.87747175411144E-39,False,,,
8838,775,11.4470586776733,49,107,False,False,11.4559640884399,5.87747175411144E-39,False,,,
8887,780,11.4470586776733,49,107,False,False,11.4504117965698,27862526590976,False,,,
8936,780,11.4470586776733,49,107,False,False,11.4504117965698,27862526590976,False,,,
8985,781,11.4470586776733,49,107,False,False,11.4504117965698,27862526590976,False,,,
9030,778,11.4470586776733,49,107,False,False,11.4504117965698,27862526590976,False,,,
9080,781,11.4470586776733,49,107,False,False,11.449179649353,5.87747175411144E-39,False,,,
9128,782,11.4470586776733,49,107,False,False,11.449179649353,5.87747175411144E-39,False,,,
9174,783,11.4470586776733,49,107,False,False,11.448784828186,5.87747175411144E-39,False,,,
9223,783,11.4470586776733,49,107,False,False,11.448784828186,5.87747175411144E-39,False,,,
9272,782,11.4470586776733,49,107,False,False,11.4485864639282,5.87747175411144E-39,False,,,
9325,776,11.4470586776733,49,107,False,False,11.4485864639282,5.87747175411144E-39,False,,,
9366,784,11.4470586776733,49,107,False,False,11.4485864639282,5.87747175411144E-39,False,,,
9415,784,11.4470586776733,49,107,False,False,11.4489336013794,5.87747175411144E-39,False,,,
9464,784,11.4470586776733,49,107,False,False,11.4489336013794,5.87747175411144E-39,False,,,
9514,784,11.4470586776733,49,107,False,False,11.4488487243652,5.87747175411144E-39,False,,,
9559,784,11.4470586776733,49,107,False,False,11.4488487243652,5.87747175411144E-39,False,,,
9608,783,11.4470586776733,49,107,False,False,11.4491653442383,5.87747175411144E-39,False,,,
9657,783,11.4470586776733,49,107,False,False,11.4491653442383,5.87747175411144E-39,False,,,
9702,783,11.4470586776733,49,107,False,False,11.4491910934448,5.87747175411144E-39,False,,,
9751,785,11.4470586776733,49,107,False,False,11.4491910934448,5.87747175411144E-39,False,,,
9800,785,11.4470586776733,49,107,False,False,11.4491271972656,5.87747175411144E-39,False,,,
9849,785,11.4470586776733,49,107,False,False,11.4491271972656,5.87747175411144E-39,False,,,
9895,784,11.4470586776733,49,107,False,False,11.4461088180542,5.87747175411144E-39,False,,,
9944,784,11.4470586776733,49,107,False,False,11.4461088180542,5.87747175411144E-39,False,,,
9993,785,11.4470586776733,49,107,False,False,11.4485864639282,5.87747175411144E-39,False,,,
10038,785,11.4470586776733,49,107,False,False,11.4485864639282,5.87747175411144E-39,False,,,
10087,786,11.4470586776733,49,107,False,False,11.4493398666382,5.87747175411144E-39,False,,,
10136,787,11.4470586776733,49,107,False,False,11.4493398666382,5.87747175411144E-39,False,,,
10185,784,11.4470586776733,49,107,False,False,11.4481601715088,5.87747175411144E-39,False,,,
10231,790,11.4470586776733,49,107,False,False,11.4481601715088,5.87747175411144E-39,False,,,
10279,787,11.4470586776733,49,107,False,False,11.4493188858032,5.87747175411144E-39,False,,,
10329,787,11.4470586776733,49,107,False,False,11.4493188858032,5.87747175411144E-39,False,,,
10378,787,11.4470586776733,49,107,False,False,11.4481410980225,5.87747175411144E-39,False,,,
10423,787,11.4470586776733,49,107,False,False,11.4481410980225,5.87747175411144E-39,False,,,
10472,787,11.4470586776733,49,107,False,False,11.4481410980225,5.87747175411144E-39,False,,,
10521,787,11.4470586776733,49,107,False,False,11.4492473602295,5.87747175411144E-39,False,,,
10566,787,11.4470586776733,49,107,False,False,11.4492473602295,5.87747175411144E-39,False,,,
10615,787,11.4470586776733,49,107,False,False,11.4499530792236,5.87747175411144E-39,False,,,
10665,787,11.4470586776733,49,107,False,False,11.4499530792236,5.87747175411144E-39,False,,,
10713,787,11.4470586776733,49,107,False,False,11.449969291687,5.87747175411144E-39,False,,,
10759,787,11.4470586776733,49,107,False,False,11.449969291687,5.87747175411144E-39,False,,,
10808,787,11.4470586776733,49,107,False,False,11.4496755599976,5.87747175411144E-39,False,,,
10857,787,11.4470586776733,49,107,False,False,11.4496755599976,5.87747175411144E-39,False,,,
10902,786,11.4470586776733,49,107,False,False,11.4493770599365,5.87747175411144E-39,False,,,
10951,787,11.4470586776733,49,107,False,False,11.4493770599365,5.87747175411144E-39,False,,,
11000,787,11.4470586776733,49,107,False,False,11.4496183395386,5.87747175411144E-39,False,,,
11050,787,11.4470586776733,49,107,False,False,11.4496183395386,5.87747175411144E-39,False,,,
11094,787,11.4470586776733,49,107,False,False,11.4493112564087,5.87747175411144E-39,False,,,
11144,787,11.4470586776733,49,107,False,False,11.4493112564087,5.87747175411144E-39,False,,,
11193,787,11.4470586776733,49,107,False,False,11.4496088027954,5.87747175411144E-39,False,,,
11238,787,11.4470586776733,49,107,False,False,11.4496088027954,5.87747175411144E-39,False,,,
11287,787,11.4470586776733,49,107,False,False,11.4492740631104,5.87747175411144E-39,False,,,
11336,787,11.4470586776733,49,107,False,False,11.4492740631104,5.87747175411144E-39,False,,,
11385,787,11.4470586776733,49,107,False,False,11.4497308731079,5.87747175411144E-39,False,,,
11430,787,11.4470586776733,49,107,False,False,11.4497308731079,5.87747175411144E-39,False,,,
11480,787,11.4470586776733,49,107,False,False,11.4487953186035,5.87747175411144E-39,False,,,
11528,786,11.4470586776733,49,107,False,False,11.4487953186035,5.87747175411144E-39,False,,,
11574,786,11.4470586776733,49,107,False,False,11.4487953186035,5.87747175411144E-39,False,,,
11623,786,11.4470586776733,49,107,False,False,11.4492874145508,5.87747175411144E-39,False,,,
11672,787,11.4470586776733,49,107,False,False,11.4492874145508,5.87747175411144E-39,False,,,
11721,786,11.4470586776733,49,107,False,False,11.4493818283081,5.87747175411144E-39,False,,,
11766,786,11.4470586776733,49,107,False,False,11.4493818283081,5.87747175411144E-39,False,,,
11815,787,11.4470586776733,49,107,False,False,11.4493188858032,5.87747175411144E-39,False,,,
11870,797,11.4470586776733,49,107,False,False,11.4493188858032,5.87747175411144E-39,False,,,
11914,787,11.4470586776733,49,107,False,False,11.4487237930298,5.87747175411144E-39,False,,,
11959,786,11.4470586776733,49,107,False,False,11.4487237930298,5.87747175411144E-39,False,,,
12008,785,11.4470586776733,49,107,False,False,11.4495763778687,5.87747175411144E-39,False,,,
12057,787,11.4470586776733,49,107,False,False,11.4495763778687,5.87747175411144E-39,False,,,
12102,786,11.4470586776733,49,107,False,False,11.4482727050781,5.87747175411144E-39,False,,,
12151,786,11.4470586776733,49,107,False,False,11.4482727050781,5.87747175411144E-39,False,,,
12201,786,11.4470586776733,49,107,False,False,11.4489574432373,5.87747175411144E-39,False,,,
12249,786,11.4470586776733,49,107,False,False,11.4489574432373,5.87747175411144E-39,False,,,
12295,786,11.4470586776733,49,107,False,False,11.4492359161377,5.87747175411144E-39,False,,,
12344,786,11.4470586776733,49,107,False,False,11.4492359161377,5.87747175411144E-39,False,,,
12393,786,11.4470586776733,49,107,False,False,11.4492931365967,5.87747175411144E-39,False,,,
12438,786,11.4470586776733,49,107,False,False,11.4492931365967,5.87747175411144E-39,False,,,
12487,786,11.4470586776733,49,107,False,False,11.4491415023804,5.87747175411144E-39,False,,,
12537,786,11.4470586776733,49,107,False,False,11.4491415023804,5.87747175411144E-39,False,,,
12585,786,11.4470586776733,49,107,False,False,11.4490194320679,5.87747175411144E-39,False,,,
12630,786,11.4470586776733,49,107,False,False,11.4490194320679,5.87747175411144E-39,False,,,
12680,786,11.4470586776733,49,107,False,False,11.4490194320679,5.87747175411144E-39,False,,,
12729,787,11.4470586776733,49,107,False,False,11.4493427276611,5.87747175411144E-39,False,,,
12778,787,11.4470586776733,49,107,False,False,11.4493427276611,5.87747175411144E-39,False,,,
12823,786,11.4470586776733,49,107,False,False,11.4500188827515,5.87747175411144E-39,False,,,
12872,786,11.4470586776733,49,107,False,False,11.4500188827515,5.87747175411144E-39,False,,,
12921,786,11.4470586776733,49,107,False,False,11.4498682022095,5.87747175411144E-39,False,,,
12966,786,11.4470586776733,49,107,False,False,11.4498682022095,5.87747175411144E-39,False,,,
13015,786,11.4470586776733,49,107,False,False,11.4495687484741,5.87747175411144E-39,False,,,
13065,786,11.4470586776733,49,107,False,False,11.4495687484741,5.87747175411144E-39,False,,,
13114,786,11.4470586776733,49,107,False,False,11.4492025375366,5.87747175411144E-39,False,,,
13159,786,11.4470586776733,49,107,False,False,11.4492025375366,5.87747175411144E-39,False,,,
13208,786,11.4470586776733,49,107,False,False,11.4490442276001,5.87747175411144E-39,False,,,
13257,786,11.4470586776733,49,107,False,False,11.4490442276001,5.87747175411144E-39,False,,,
13302,786,11.4470586776733,49,107,False,False,11.4491367340088,5.87747175411144E-39,False,,,
