time ms,FSR force,trigger to gripper cmd,Max Int val,Trigger raw Value,UP Button,DOWN Button,Gripper Position,Gripper Velocity,Robot In Initial Pos,User ID: 9,OFF,trial num: 6
5026,0,11.3058824539185,49,109,True,False,11.3807487487793,5.87747175411144E-39,False,,,
5075,0,11.3058824539185,49,109,True,False,11.3807487487793,5.87747175411144E-39,False,,,
5120,0,11.3058824539185,49,109,True,False,11.382532119751,5.87747175411144E-39,False,,,
5169,0,11.3058824539185,49,109,False,False,11.382532119751,5.87747175411144E-39,False,,,
5215,0,11.3058824539185,49,109,False,False,11.3190717697144,-2.69356679916382,False,,,
5264,2,11.3058824539185,49,109,False,False,11.3190717697144,-2.69356679916382,False,,,
5313,0,11.3058824539185,49,109,False,False,11.3090572357178,5.87747175411144E-39,False,,,
5358,0,11.3058824539185,49,109,False,False,11.3090572357178,5.87747175411144E-39,False,,,
5407,0,11.3058824539185,49,109,False,False,11.3079433441162,5.87747175411144E-39,False,,,
5452,0,11.3058824539185,49,109,False,False,11.3079433441162,5.87747175411144E-39,False,,,
5501,0,11.3058824539185,49,109,False,False,11.3079433441162,5.87747175411144E-39,False,,,
5546,0,11.3058824539185,49,109,False,False,11.30885887146,5.87747175411144E-39,False,,,
5595,0,11.3058824539185,49,109,False,False,11.30885887146,5.87747175411144E-39,False,,,
5644,0,11.3058824539185,49,109,False,False,11.3082656860352,5.87747175411144E-39,False,,,
5689,0,11.3058824539185,49,109,False,False,11.3082656860352,5.87747175411144E-39,False,,,
5739,0,11.3058824539185,49,109,False,False,11.3078336715698,5.87747175411144E-39,False,,,
5784,0,11.3058824539185,49,109,False,False,11.3078336715698,5.87747175411144E-39,False,,,
5833,0,11.3058824539185,49,109,False,False,11.3073854446411,5.87747175411144E-39,False,,,
5878,0,11.3058824539185,49,109,False,False,11.3073854446411,5.87747175411144E-39,False,,,
5927,0,11.3058824539185,49,109,False,False,11.3030910491943,5.87747175411144E-39,False,,,
5976,0,11.3058824539185,49,109,False,False,11.3030910491943,5.87747175411144E-39,False,,,
6021,0,11.3058824539185,49,109,False,False,11.3148078918457,0.852020859718323,False,,,
6071,0,11.3058824539185,49,109,False,False,11.3148078918457,0.852020859718323,False,,,
6116,0,11.3058824539185,49,109,False,False,11.3068151473999,5.87747175411144E-39,False,,,
6165,0,11.3058824539185,49,109,False,False,11.3068151473999,5.87747175411144E-39,False,,,
6210,0,11.3058824539185,49,109,False,False,11.3068151473999,5.87747175411144E-39,False,,,
6259,0,11.3058824539185,49,109,False,False,11.3069591522217,5.87747175411144E-39,False,,,
6308,0,11.3058824539185,49,109,False,False,11.3069591522217,5.87747175411144E-39,False,,,
6353,0,11.3058824539185,49,109,False,False,11.3063306808472,5.87747175411144E-39,False,,,
6402,0,11.3058824539185,49,109,False,False,11.3063306808472,5.87747175411144E-39,False,,,
6447,0,11.3058824539185,49,109,False,False,11.3061895370483,5.87747175411144E-39,False,,,
6497,0,11.3058824539185,49,109,False,False,11.3061895370483,5.87747175411144E-39,False,,,
6546,0,11.3058824539185,49,109,False,False,11.3148832321167,0.824501037597656,False,,,
6591,0,11.3058824539185,49,109,False,False,11.3148832321167,0.824501037597656,False,,,
6640,0,11.3058824539185,49,109,False,False,11.3057336807251,5.87747175411144E-39,False,,,
6685,0,11.3058824539185,49,109,False,False,11.3057336807251,5.87747175411144E-39,False,,,
6734,0,11.3058824539185,49,109,False,False,11.306713104248,5.87747175411144E-39,False,,,
6779,10,11.3058824539185,49,109,False,False,11.306713104248,5.87747175411144E-39,False,,,
6828,0,11.3058824539185,49,109,False,False,11.3066358566284,5.87747175411144E-39,False,,,
6877,0,11.3058824539185,49,109,False,False,11.3066358566284,5.87747175411144E-39,False,,,
6931,0,11.3058824539185,49,109,False,False,11.3092803955078,5.87747175411144E-39,False,,,
6972,0,11.3058824539185,49,109,False,False,11.3092803955078,5.87747175411144E-39,False,,,
7017,0,11.3058824539185,49,109,False,False,11.3079376220703,5.87747175411144E-39,False,,,
7066,0,11.3058824539185,49,109,False,False,11.3079376220703,5.87747175411144E-39,False,,,
7111,0,11.3058824539185,49,109,False,False,11.3079376220703,5.87747175411144E-39,False,,,
7160,0,11.3058824539185,49,109,False,False,11.3087043762207,5.87747175411144E-39,False,,,
7209,0,11.3058824539185,49,109,False,False,11.3087043762207,5.87747175411144E-39,False,,,
7254,0,11.3058824539185,49,109,False,False,11.3082752227783,5.87747175411144E-39,False,,,
7303,0,11.3058824539185,49,109,False,False,11.3082752227783,5.87747175411144E-39,False,,,
7348,0,11.3058824539185,49,109,False,False,11.3092269897461,5.87747175411144E-39,False,,,
7397,0,11.3058824539185,49,109,False,False,11.3092269897461,5.87747175411144E-39,False,,,
7443,0,11.3058824539185,49,109,False,False,11.3087196350098,5.87747175411144E-39,False,,,
7492,0,11.3058824539185,49,109,False,False,11.3087196350098,5.87747175411144E-39,False,,,
7541,0,11.3058824539185,49,109,False,False,11.3086175918579,5.87747175411144E-39,False,,,
7586,0,11.3058824539185,49,109,False,False,11.3086175918579,5.87747175411144E-39,False,,,
7635,0,11.3058824539185,49,109,False,False,11.3113851547241,5.87747175411144E-39,False,,,
7680,0,11.3058824539185,49,109,False,False,11.3113851547241,5.87747175411144E-39,False,,,
7729,0,11.3058824539185,49,109,False,False,11.3085660934448,5.87747175411144E-39,False,,,
7774,0,11.3058824539185,49,109,False,False,11.3085660934448,5.87747175411144E-39,False,,,
7824,0,11.3058824539185,49,109,False,False,11.3093795776367,5.87747175411144E-39,False,,,
7873,0,11.3058824539185,49,109,False,False,11.3093795776367,5.87747175411144E-39,False,,,
7918,0,11.3058824539185,49,109,False,False,11.3093795776367,5.87747175411144E-39,False,,,
7967,0,11.3058824539185,49,109,False,False,11.3080186843872,5.87747175411144E-39,False,,,
8012,0,11.3058824539185,49,109,False,False,11.3080186843872,5.87747175411144E-39,False,,,
8061,0,11.3058824539185,49,109,False,False,11.3075752258301,5.87747175411144E-39,False,,,
8106,0,11.3058824539185,49,109,False,False,11.3075752258301,5.87747175411144E-39,False,,,
8155,0,11.3058824539185,49,109,False,False,11.3087644577026,5.87747175411144E-39,False,,,
8204,0,11.3058824539185,49,109,False,False,11.3087644577026,5.87747175411144E-39,False,,,
8249,0,11.3058824539185,49,109,False,False,11.3085823059082,5.87747175411144E-39,False,,,
8299,0,11.3058824539185,49,109,False,False,11.3085823059082,5.87747175411144E-39,False,,,
8344,0,11.3058824539185,49,109,False,False,11.3077869415283,5.87747175411144E-39,False,,,
8393,0,11.3058824539185,49,109,False,False,11.3077869415283,5.87747175411144E-39,False,,,
8438,0,11.3058824539185,49,109,False,False,11.3077869415283,5.87747175411144E-39,False,,,
8487,55,11.3058824539185,49,109,False,False,11.3077869415283,5.87747175411144E-39,False,,,
8536,0,11.3058824539185,49,109,False,False,11.3095893859863,5.87747175411144E-39,False,,,
8581,0,11.3058824539185,49,109,False,False,11.3095893859863,5.87747175411144E-39,False,,,
8630,0,11.3058824539185,49,109,False,False,11.3088626861572,5.87747175411144E-39,False,,,
8675,0,11.3058824539185,49,109,False,False,11.3088626861572,5.87747175411144E-39,False,,,
8724,0,11.3058824539185,49,109,False,False,11.3085775375366,5.87747175411144E-39,False,,,
8774,0,11.3058824539185,49,109,False,False,11.3085775375366,5.87747175411144E-39,False,,,
8819,0,11.3058824539185,49,109,False,False,11.3085775375366,5.87747175411144E-39,False,,,
8868,0,11.3058824539185,49,109,False,False,11.3087387084961,5.87747175411144E-39,False,,,
8913,0,11.3058824539185,49,109,False,False,11.3087387084961,5.87747175411144E-39,False,,,
8962,18,11.3058824539185,49,109,False,False,11.3091440200806,5.87747175411144E-39,False,,,
9007,0,11.3058824539185,49,109,False,False,11.3091440200806,5.87747175411144E-39,False,,,
9056,0,11.3058824539185,49,109,False,False,11.3083581924438,5.87747175411144E-39,False,,,
9105,0,11.3058824539185,49,109,False,False,11.3083581924438,5.87747175411144E-39,False,,,
9151,22,11.3058824539185,49,109,False,False,11.3081979751587,5.87747175411144E-39,False,,,
9200,0,11.3058824539185,49,109,False,False,11.3081979751587,5.87747175411144E-39,False,,,
9245,0,11.3058824539185,49,109,False,False,11.3080444335938,5.87747175411144E-39,False,,,
9294,0,11.3058824539185,49,109,False,False,11.3080444335938,5.87747175411144E-39,False,,,
9339,8,11.3058824539185,49,109,False,False,11.3115892410278,5.87747175411144E-39,False,,,
9388,0,11.3058824539185,49,109,False,False,11.3115892410278,5.87747175411144E-39,False,,,
9443,0,11.3058824539185,49,109,False,False,11.308931350708,5.87747175411144E-39,False,,,
9482,0,11.3058824539185,49,109,False,False,11.308931350708,5.87747175411144E-39,False,,,
9532,0,11.3058824539185,49,109,False,False,11.3087921142578,5.87747175411144E-39,False,,,
