time ms,FSR force,trigger to gripper cmd,Max Int val,Trigger raw Value,UP Button,DOWN Button,Gripper Position,Gripper Velocity,Robot In Initial Pos,User ID: 1,ON,trial num: 10
138,0,19.0,23,0,False,False,18.997953414916992,5.877471754111438e-39
187,0,19.0,23,0,False,False,18.997953414916992,5.877471754111438e-39
242,0,19.0,23,0,False,False,18.998178482055664,5.877471754111438e-39
281,37,19.0,23,0,False,False,18.998178482055664,5.877471754111438e-39
330,9,19.0,23,0,False,False,18.99924087524414,5.877471754111438e-39
376,0,19.0,23,0,False,False,18.99924087524414,5.877471754111438e-39
424,0,19.0,23,0,False,False,18.997819900512695,5.877471754111438e-39
470,0,19.0,23,0,False,False,18.997819900512695,5.877471754111438e-39
519,0,19.0,23,0,False,False,18.998764038085938,5.877471754111438e-39
568,0,19.0,23,0,False,False,18.998764038085938,5.877471754111438e-39
613,0,19.0,23,0,False,False,18.998371124267578,5.877471754111438e-39
662,0,19.0,23,0,False,False,18.998371124267578,5.877471754111438e-39
707,0,19.0,23,0,False,False,18.998371124267578,5.877471754111438e-39
757,1,19.0,23,0,False,False,18.996915817260742,5.877471754111438e-39
801,5,19.0,23,0,False,False,18.996915817260742,5.877471754111438e-39
850,3,19.0,23,0,False,False,18.997562408447266,5.877471754111438e-39
900,0,19.0,23,0,False,False,18.997562408447266,5.877471754111438e-39
945,0,19.0,23,0,False,False,18.99739646911621,5.877471754111438e-39
994,0,19.0,23,0,False,False,18.99739646911621,5.877471754111438e-39
1039,0,19.0,23,0,False,False,18.99839973449707,5.877471754111438e-39
1088,0,19.0,23,0,False,False,18.99839973449707,5.877471754111438e-39
1133,0,19.0,23,0,False,False,18.996870040893555,5.877471754111438e-39
1182,0,19.0,23,0,False,False,18.996870040893555,5.877471754111438e-39
1232,0,19.0,23,0,False,False,18.997037887573242,5.877471754111438e-39
1277,0,19.0,23,0,False,False,18.997037887573242,5.877471754111438e-39
1326,0,19.0,23,0,False,False,18.997438430786133,5.877471754111438e-39
1371,0,19.0,23,0,False,False,18.997438430786133,5.877471754111438e-39
1420,0,19.0,23,0,False,False,18.997447967529297,5.877471754111438e-39
1465,0,19.0,23,0,False,False,18.997447967529297,5.877471754111438e-39
1515,0,19.0,23,0,False,False,18.997447967529297,5.877471754111438e-39
1563,0,19.0,23,0,False,False,18.997882843017578,5.877471754111438e-39
1608,0,19.0,23,0,False,False,18.997882843017578,5.877471754111438e-39
1657,0,19.0,23,0,False,False,18.997556686401367,5.877471754111438e-39
1702,0,19.0,23,0,False,False,18.997556686401367,5.877471754111438e-39
1751,0,19.0,23,0,False,False,18.997997283935547,5.877471754111438e-39
1797,0,19.0,23,0,False,False,18.997997283935547,5.877471754111438e-39
1846,0,19.0,23,0,False,False,18.99845314025879,5.877471754111438e-39
1895,0,19.0,23,0,False,False,18.99845314025879,5.877471754111438e-39
1940,0,19.0,23,0,False,False,18.997413635253906,5.877471754111438e-39
1989,12,19.0,23,0,False,False,18.997413635253906,5.877471754111438e-39
2034,9,19.0,23,0,False,False,18.997634887695312,5.877471754111438e-39
2083,0,19.0,23,0,False,False,18.997634887695312,5.877471754111438e-39
2128,0,19.0,23,0,False,False,18.997446060180664,5.877471754111438e-39
2178,0,19.0,23,0,False,False,18.997446060180664,5.877471754111438e-39
2227,0,19.0,23,0,False,False,18.99641227722168,5.877471754111438e-39
2272,0,19.0,23,0,False,False,18.99641227722168,5.877471754111438e-39
2321,0,19.0,23,0,False,False,18.99641227722168,5.877471754111438e-39
2366,0,19.0,23,0,False,False,18.998865127563477,5.877471754111438e-39
2415,0,19.0,23,0,False,False,18.998865127563477,5.877471754111438e-39
2460,3,19.0,23,0,False,False,18.998144149780273,5.877471754111438e-39
2509,1,19.0,23,0,False,False,18.998144149780273,5.877471754111438e-39
2558,0,18.858823776245117,23,2,False,False,18.997135162353516,5.877471754111438e-39
2604,0,18.647058486938477,23,5,False,False,18.997135162353516,5.877471754111438e-39
2652,0,18.57647132873535,23,6,False,False,18.998411178588867,5.877471754111438e-39
2698,0,18.57647132873535,23,6,False,False,18.998411178588867,5.877471754111438e-39
2752,0,17.799999237060547,23,17,False,False,18.997465133666992,5.877471754111438e-39
2796,0,17.658823013305664,23,19,False,False,18.997465133666992,5.877471754111438e-39
2841,0,17.658823013305664,23,19,False,False,18.86374282836914,5.877471754111438e-39
2890,0,17.58823585510254,23,20,False,False,18.86374282836914,5.877471754111438e-39
2935,0,17.58823585510254,23,20,False,False,18.657779693603516,-0.9035313129425049
2984,0,17.58823585510254,23,20,False,False,18.657779693603516,-0.9035313129425049
3030,10,17.58823585510254,23,20,False,False,18.111846923828125,-9.414868354797363
3079,0,17.58823585510254,23,20,False,False,18.111846923828125,-9.414868354797363
3128,0,17.51764678955078,23,21,False,False,17.673263549804688,-4.731234073638916
3173,0,17.51764678955078,23,21,False,False,17.673263549804688,-4.731234073638916
3222,0,18.011764526367188,23,14,False,False,17.673263549804688,-4.731234073638916
3267,0,19.0,23,0,False,False,17.591903686523438,5.877471754111438e-39
3316,0,19.0,23,0,False,False,17.591903686523438,5.877471754111438e-39
3361,0,19.0,23,0,False,False,17.591903686523438,5.877471754111438e-39
3410,0,19.0,23,0,False,False,17.591903686523438,5.877471754111438e-39
3459,0,19.0,23,0,False,False,17.524669647216797,5.877471754111438e-39
3505,0,19.0,23,0,False,False,17.524669647216797,5.877471754111438e-39
3554,0,19.0,23,0,False,False,17.519271850585938,5.877471754111438e-39
3599,0,19.0,23,0,False,False,17.519271850585938,5.877471754111438e-39
3648,0,19.0,23,0,False,False,17.959579467773438,5.877471754111438e-39
3693,0,19.0,23,0,False,False,17.959579467773438,5.877471754111438e-39
