time ms,FSR force,trigger to gripper cmd,Max Int val,Trigger raw Value,UP Button,DOWN Button,Gripper Position,Gripper Velocity,Robot In Initial Pos,User ID: 15,OFF,trial num: 2
114,0,19.0,37,0,False,False,18.99864959716797,5.877471754111438e-39
163,0,19.0,37,0,False,False,18.99864959716797,5.877471754111438e-39
212,0,19.0,37,0,False,False,18.998336791992188,5.877471754111438e-39
258,0,19.0,37,0,False,False,18.998336791992188,5.877471754111438e-39
307,0,19.0,37,0,False,False,18.997772216796875,5.877471754111438e-39
352,0,19.0,37,0,False,False,18.997772216796875,5.877471754111438e-39
401,0,19.0,37,0,False,False,18.997772216796875,5.877471754111438e-39
446,0,19.0,37,0,False,False,18.99846649169922,5.877471754111438e-39
495,0,19.0,37,0,False,False,18.99846649169922,5.877471754111438e-39
544,0,19.0,37,0,False,False,18.997905731201172,5.877471754111438e-39
589,5,19.0,37,0,False,False,18.997905731201172,5.877471754111438e-39
638,0,19.0,37,0,False,False,18.998422622680664,5.877471754111438e-39
693,0,19.0,37,0,False,False,18.998422622680664,5.877471754111438e-39
733,0,19.0,37,0,False,False,18.99761962890625,5.877471754111438e-39
782,1,19.0,37,0,False,False,18.99761962890625,5.877471754111438e-39
827,0,19.0,37,0,False,False,18.998764038085938,5.877471754111438e-39
876,0,19.0,37,0,False,False,18.998764038085938,5.877471754111438e-39
921,4,19.0,37,0,False,False,18.998456954956055,5.877471754111438e-39
970,0,19.0,37,0,False,False,18.998456954956055,5.877471754111438e-39
1015,0,19.0,37,0,False,False,18.997922897338867,5.877471754111438e-39
1064,0,19.0,37,0,False,False,18.997922897338867,5.877471754111438e-39
1114,0,19.0,37,0,False,False,18.99798583984375,5.877471754111438e-39
1159,0,19.0,37,0,False,False,18.99798583984375,5.877471754111438e-39
1208,0,19.0,37,0,False,False,18.99798583984375,5.877471754111438e-39
1253,0,19.0,37,0,False,False,18.99807357788086,5.877471754111438e-39
1302,0,19.0,37,0,False,False,18.99807357788086,5.877471754111438e-39
1347,0,19.0,37,0,False,False,18.998550415039062,5.877471754111438e-39
1396,0,19.0,37,0,False,False,18.998550415039062,5.877471754111438e-39
1445,0,19.0,37,0,False,False,18.997802734375,5.877471754111438e-39
1491,0,19.0,37,0,False,False,18.997802734375,5.877471754111438e-39
1540,0,19.0,37,0,False,False,18.999176025390625,5.877471754111438e-39
1585,0,19.0,37,0,False,False,18.999176025390625,5.877471754111438e-39
1634,0,19.0,37,0,False,False,18.997121810913086,5.877471754111438e-39
1679,18,19.0,37,0,False,False,18.997121810913086,5.877471754111438e-39
1728,0,19.0,37,0,False,False,18.997621536254883,5.877471754111438e-39
1777,0,19.0,37,0,False,False,18.997621536254883,5.877471754111438e-39
1822,0,19.0,37,0,False,False,18.998517990112305,5.877471754111438e-39
1871,0,19.0,37,0,False,False,18.998517990112305,5.877471754111438e-39
1917,0,19.0,37,0,False,False,18.997365951538086,5.877471754111438e-39
1966,0,19.0,37,0,False,False,18.997365951538086,5.877471754111438e-39
2011,14,19.0,37,0,False,False,18.997365951538086,5.877471754111438e-39
2060,0,19.0,37,0,False,False,18.997432708740234,5.877471754111438e-39
2109,2,19.0,37,0,False,False,18.997432708740234,5.877471754111438e-39
2154,0,19.0,37,0,False,False,18.998123168945312,5.877471754111438e-39
2203,0,19.0,37,0,False,False,18.998123168945312,5.877471754111438e-39
2248,0,19.0,37,0,False,False,18.997386932373047,5.877471754111438e-39
2297,204,19.0,37,0,False,False,18.997386932373047,5.877471754111438e-39
2342,190,19.0,37,0,False,False,18.998769760131836,5.877471754111438e-39
2392,196,19.0,37,0,False,False,18.998769760131836,5.877471754111438e-39
2441,191,19.0,37,0,False,False,18.998973846435547,5.877471754111438e-39
2486,195,19.0,37,0,False,False,18.998973846435547,5.877471754111438e-39
2535,83,19.0,37,0,False,False,18.99847984313965,5.877471754111438e-39
2580,0,19.0,37,0,False,False,18.99847984313965,5.877471754111438e-39
2629,0,19.0,37,0,False,False,18.998794555664062,5.877471754111438e-39
2674,0,19.0,37,0,False,False,18.998794555664062,5.877471754111438e-39
2724,0,19.0,37,0,False,False,18.99822235107422,5.877471754111438e-39
2772,0,19.0,37,0,False,False,18.99822235107422,5.877471754111438e-39
2818,0,19.0,37,0,False,False,18.99822235107422,5.877471754111438e-39
2867,0,19.0,37,0,False,False,18.99761199951172,5.877471754111438e-39
2912,0,19.0,37,0,False,False,18.99761199951172,5.877471754111438e-39
2961,137,19.0,37,0,False,False,18.99815559387207,5.877471754111438e-39
3006,42,18.57647132873535,37,6,False,False,18.99815559387207,5.877471754111438e-39
3055,116,18.223529815673828,37,11,False,False,18.998058319091797,5.877471754111438e-39
3104,67,18.223529815673828,37,11,False,False,18.998058319091797,5.877471754111438e-39
3149,52,18.082353591918945,37,13,False,False,18.9970703125,5.289488570985753e+22
3204,21,18.082353591918945,37,13,False,False,18.9970703125,5.289488570985753e+22
3244,29,18.011764526367188,37,14,False,False,18.9970703125,5.289488570985753e+22
3293,1,18.011764526367188,37,14,False,False,18.9970703125,5.289488570985753e+22
3342,0,18.011764526367188,37,14,False,False,18.997180938720703,5.877471754111438e-39
3387,0,18.011764526367188,37,14,False,False,18.997180938720703,5.877471754111438e-39
3436,0,17.941177368164062,37,15,False,False,18.095609664916992,5.877471754111438e-39
3481,0,17.941177368164062,37,15,False,False,18.095609664916992,5.877471754111438e-39
3530,0,17.870588302612305,37,16,False,False,18.02655029296875,5.877471754111438e-39
3575,0,17.799999237060547,37,17,False,False,18.02655029296875,5.877471754111438e-39
3624,0,17.799999237060547,37,17,False,False,18.012216567993164,5.877471754111438e-39
3674,0,17.729412078857422,37,18,False,False,18.012216567993164,5.877471754111438e-39
3719,0,17.729412078857422,37,18,False,False,18.012216567993164,5.877471754111438e-39
3768,0,17.729412078857422,37,18,False,False,17.956195831298828,5.877471754111438e-39
3813,0,17.729412078857422,37,18,False,False,17.956195831298828,5.877471754111438e-39
3862,0,17.729412078857422,37,18,False,False,17.884674072265625,5.877471754111438e-39
3907,12,17.729412078857422,37,18,False,False,17.884674072265625,5.877471754111438e-39
3957,0,17.729412078857422,37,18,False,False,17.810592651367188,5.877471754111438e-39
4005,0,17.729412078857422,37,18,False,False,17.810592651367188,5.877471754111438e-39
4051,0,17.729412078857422,37,18,False,False,17.74479866027832,5.877471754111438e-39
4100,0,17.729412078857422,37,18,False,False,17.74479866027832,5.877471754111438e-39
4145,0,17.729412078857422,37,18,False,False,17.732437133789062,5.877471754111438e-39
4194,0,17.658823013305664,37,19,False,False,17.732437133789062,5.877471754111438e-39
4239,0,17.658823013305664,37,19,False,False,17.72625160217285,5.877471754111438e-39
4288,0,17.658823013305664,37,19,False,False,17.72625160217285,5.877471754111438e-39
4337,0,17.658823013305664,37,19,False,False,17.72661781311035,5.877471754111438e-39
4382,0,17.658823013305664,37,19,False,False,17.72661781311035,5.877471754111438e-39
4431,0,17.658823013305664,37,19,False,False,17.72675895690918,5.877471754111438e-39
4477,0,17.658823013305664,37,19,False,False,17.72675895690918,5.877471754111438e-39
4526,0,17.658823013305664,37,19,False,False,17.72675895690918,5.877471754111438e-39
4571,0,17.658823013305664,37,19,False,False,17.674057006835938,-1.9191454648971558
4620,0,17.658823013305664,37,19,False,False,17.674057006835938,-1.9191454648971558
4669,0,17.658823013305664,37,19,False,False,17.664363861083984,5.877471754111438e-39
4714,0,17.58823585510254,37,20,False,False,17.664363861083984,5.877471754111438e-39
4763,0,17.51764678955078,37,21,False,False,17.66438102722168,5.877471754111438e-39
4808,26,17.3764705657959,37,23,False,False,17.66438102722168,5.877471754111438e-39
4857,0,17.3764705657959,37,23,False,False,17.664777755737305,5.877471754111438e-39
4903,0,17.30588150024414,37,24,False,False,17.664777755737305,5.877471754111438e-39
4952,0,17.30588150024414,37,24,False,False,17.66486930847168,5.877471754111438e-39
5001,0,17.30588150024414,37,24,False,False,17.66486930847168,5.877471754111438e-39
5046,0,17.30588150024414,37,24,False,False,17.529735565185547,-2.8973193168640137
5095,0,16.882352828979492,37,30,False,False,17.529735565185547,-2.8973193168640137
5140,0,16.67058753967285,37,33,False,False,17.3908748626709,-3.038877487182617
5189,0,15.823529243469238,37,45,False,False,17.3908748626709,-3.038877487182617
5234,0,15.682353019714355,37,47,False,False,17.31878089904785,-0.832656741142273
5283,27,15.399999618530273,37,51,False,False,17.31878089904785,-0.832656741142273
5333,0,15.399999618530273,37,51,False,False,17.31092643737793,5.877471754111438e-39
5378,0,15.25882339477539,37,53,False,False,17.31092643737793,5.877471754111438e-39
5427,0,14.976470947265625,37,57,False,False,17.31092643737793,5.877471754111438e-39
