time ms,FSR force,trigger to gripper cmd,Max Int val,Trigger raw Value,UP Button,DOWN Button,Gripper Position,Gripper Velocity,Robot In Initial Pos,User ID: 17,ON,trial num: 7
129,0,19,31,0,False,False,18.9972038269043,5.87747175411144E-39,,,,
174,0,19,31,0,False,False,18.9972038269043,5.87747175411144E-39,,,,
223,0,19,31,0,False,False,18.9980125427246,5.87747175411144E-39,,,,
272,0,19,31,0,False,False,18.9980125427246,5.87747175411144E-39,,,,
317,0,19,31,0,False,False,18.998779296875,5.87747175411144E-39,,,,
366,0,19,31,0,False,False,18.998779296875,5.87747175411144E-39,,,,
411,0,19,31,0,False,False,18.998779296875,5.87747175411144E-39,,,,
461,0,19,31,0,False,False,18.998779296875,5.87747175411144E-39,,,,
506,0,18.294116973877,31,10,False,False,18.9976291656494,5.87747175411144E-39,,,,
555,0,17.8705883026123,31,16,False,False,18.9976291656494,5.87747175411144E-39,,,,
604,0,17.7999992370605,31,17,False,False,18.9981384277344,5.87747175411144E-39,,,,
649,0,17.6588230133057,31,19,False,False,18.9981384277344,5.87747175411144E-39,,,,
698,0,17.6588230133057,31,19,False,False,18.9981384277344,5.87747175411144E-39,,,,
743,0,17.5176467895508,31,21,False,False,18.9980869293213,5.87747175411144E-39,,,,
792,0,17.5176467895508,31,21,False,False,18.9980869293213,5.87747175411144E-39,,,,
837,0,17.4470596313477,31,22,False,False,18.998477935791,5.87747175411144E-39,,,,
886,42,17.3764705657959,31,23,False,False,18.998477935791,5.87747175411144E-39,,,,
935,52,17.3764705657959,31,23,False,False,18.4360637664795,-1.89143478870392,,,,
980,12,17.235294342041,31,25,False,False,18.4360637664795,-1.89143478870392,,,,
1030,0,17.1647052764893,31,26,False,False,17.91965675354,5.87747175411144E-39,,,,
1075,0,17.0235290527344,31,28,False,False,17.91965675354,5.87747175411144E-39,,,,
1124,0,16.9529418945313,31,29,False,False,17.4585628509521,5.87747175411144E-39,,,,
1169,0,16.4588241577148,31,36,False,False,17.4585628509521,5.87747175411144E-39,,,,
1218,0,16.1058826446533,31,41,False,False,17.3893642425537,-0.812815666198731,,,,
1267,0,15.0470590591431,31,56,False,False,17.3893642425537,-0.812815666198731,,,,
1312,0,14.8352937698364,31,59,False,False,17.176887512207,-0.862322926521301,,,,
1362,0,14.5529413223267,31,63,False,False,17.176887512207,-0.862322926521301,,,,
1407,0,14.4823532104492,31,64,False,False,16.9622325897217,-1.76699888706207,,,,
1461,0,14.4117650985718,31,65,False,False,16.9622325897217,-1.76699888706207,,,,
1505,14,14.4117650985718,31,65,False,False,16.9622325897217,-1.76699888706207,,,,
1550,0,14.4117650985718,31,65,False,False,16.9166564941406,-3.31531691551208,,,,
