time ms,FSR force,trigger to gripper cmd,Max Int val,Trigger raw Value,UP Button,DOWN Button,Gripper Position,Gripper Velocity,Robot In Initial Pos,User ID: 17,OFF,trial num: 9
132,0,19,31,0,False,False,18.9980926513672,5.87747175411144E-39,,,,
181,0,19,31,0,False,False,18.9980926513672,5.87747175411144E-39,,,,
226,0,19,31,0,False,False,18.9988765716553,5.87747175411144E-39,,,,
275,0,19,31,0,False,False,18.9988765716553,5.87747175411144E-39,,,,
320,0,19,31,0,False,False,18.998197555542,5.87747175411144E-39,,,,
370,0,19,31,0,False,False,18.998197555542,5.87747175411144E-39,,,,
418,0,19,31,0,False,False,18.9975681304932,5.87747175411144E-39,,,,
464,0,19,31,0,False,False,18.9975681304932,5.87747175411144E-39,,,,
513,0,19,31,0,False,False,18.99973487854,5.87747175411144E-39,,,,
558,0,19,31,0,False,False,18.99973487854,5.87747175411144E-39,,,,
607,2,19,31,0,False,False,18.9986114501953,5.87747175411144E-39,,,,
652,0,19,31,0,False,False,18.9986114501953,5.87747175411144E-39,,,,
702,0,19,31,0,False,False,18.9986114501953,5.87747175411144E-39,,,,
750,0,19,31,0,False,False,18.9985809326172,5.87747175411144E-39,,,,
795,0,19,31,0,False,False,18.9985809326172,5.87747175411144E-39,,,,
845,0,19,31,0,False,False,18.9978637695312,5.87747175411144E-39,,,,
890,0,19,31,0,False,False,18.9978637695312,5.87747175411144E-39,,,,
939,0,19,31,0,False,False,18.9982452392578,5.87747175411144E-39,,,,
984,0,19,31,0,False,False,18.9982452392578,5.87747175411144E-39,,,,
1033,0,19,31,0,False,False,18.998441696167,5.87747175411144E-39,,,,
1082,0,19,31,0,False,False,18.998441696167,5.87747175411144E-39,,,,
1127,0,19,31,0,False,False,18.9985618591309,5.87747175411144E-39,,,,
1176,0,19,31,0,False,False,18.9985618591309,5.87747175411144E-39,,,,
1221,13,19,31,0,False,False,18.9980754852295,5.87747175411144E-39,,,,
1271,0,19,31,0,False,False,18.9980754852295,5.87747175411144E-39,,,,
1316,0,19,31,0,False,False,18.999828338623,5.87747175411144E-39,,,,
1365,0,18.8588237762451,31,2,False,False,18.999828338623,5.87747175411144E-39,,,,
1414,0,18.7176475524902,31,4,False,False,18.9982757568359,5.87747175411144E-39,,,,
1459,0,18.6470584869385,31,5,False,False,18.9982757568359,5.87747175411144E-39,,,,
1508,0,18.5764713287354,31,6,False,False,18.9983940124512,5.87747175411144E-39,,,,
1553,0,18.5764713287354,31,6,False,False,18.9983940124512,5.87747175411144E-39,,,,
1602,0,18.5058822631836,31,7,False,False,18.9983940124512,5.87747175411144E-39,,,,
1647,0,18.4352931976318,31,8,False,False,18.9976806640625,5.87747175411144E-39,,,,
1697,0,18.3647060394287,31,9,False,False,18.9976806640625,5.87747175411144E-39,,,,
1746,0,18.294116973877,31,10,False,False,18.7381401062012,-2.91143703460693,,,,
1791,0,18.2235298156738,31,11,False,False,18.7381401062012,-2.91143703460693,,,,
1840,0,18.1529407501221,31,12,False,False,18.5889587402344,5.87747175411144E-39,,,,
1885,0,18.1529407501221,31,12,False,False,18.5889587402344,5.87747175411144E-39,,,,
1934,0,18.1529407501221,31,12,False,False,18.447338104248,5.87747175411144E-39,,,,
1979,0,18.0823535919189,31,13,False,False,18.447338104248,5.87747175411144E-39,,,,
2028,0,18.0823535919189,31,13,False,False,18.302282333374,5.87747175411144E-39,,,,
2078,0,18.0823535919189,31,13,False,False,18.302282333374,5.87747175411144E-39,,,,
2123,0,18.0823535919189,31,13,False,False,18.1617794036865,5.87747175411144E-39,,,,
2172,0,18.0117645263672,31,14,False,False,18.1617794036865,5.87747175411144E-39,,,,
2217,0,18.0117645263672,31,14,False,False,18.160680770874,5.87747175411144E-39,,,,
2266,0,18.0117645263672,31,14,False,False,18.160680770874,5.87747175411144E-39,,,,
2311,0,18.0117645263672,31,14,False,False,18.160680770874,5.87747175411144E-39,,,,
2360,0,18.0117645263672,31,14,False,False,18.0842132568359,5.87747175411144E-39,,,,
2414,0,18.0117645263672,31,14,False,False,18.0857543945313,5.87747175411144E-39,,,,
2454,0,18.0117645263672,31,14,False,False,18.0857543945313,5.87747175411144E-39,,,,
2503,0,17.9411773681641,31,15,False,False,18.0857543945313,5.87747175411144E-39,,,,
2549,0,17.9411773681641,31,15,False,False,18.0857543945313,5.87747175411144E-39,,,,
2598,0,17.9411773681641,31,15,False,False,18.0857543945313,5.87747175411144E-39,,,,
2647,0,17.9411773681641,31,15,False,False,18.0200634002686,5.87747175411144E-39,,,,
2692,19,17.9411773681641,31,15,False,False,18.0200634002686,5.87747175411144E-39,,,,
2741,0,17.9411773681641,31,15,False,False,18.012186050415,5.87747175411144E-39,,,,
2786,0,17.9411773681641,31,15,False,False,18.012186050415,5.87747175411144E-39,,,,
2838,4,17.9411773681641,31,15,False,False,17.9554882049561,5.87747175411144E-39,,,,
2880,0,17.9411773681641,31,15,False,False,17.9554882049561,5.87747175411144E-39,,,,
2929,0,17.9411773681641,31,15,False,False,17.9433174133301,5.87747175411144E-39,,,,
2979,0,17.9411773681641,31,15,False,False,17.9433174133301,5.87747175411144E-39,,,,
3024,0,17.9411773681641,31,15,False,False,17.9319725036621,-1.27750658988953,,,,
3073,0,17.9411773681641,31,15,False,False,17.9319725036621,-1.27750658988953,,,,
3118,0,17.8705883026123,31,16,False,False,17.9433650970459,5.87747175411144E-39,,,,
3167,0,17.9411773681641,31,15,False,False,17.9433650970459,5.87747175411144E-39,,,,
3212,0,17.9411773681641,31,15,False,False,17.9433650970459,5.87747175411144E-39,,,,
3261,0,17.8705883026123,31,16,False,False,17.9435291290283,5.87747175411144E-39,,,,
3310,0,17.8705883026123,31,16,False,False,17.9435291290283,5.87747175411144E-39,,,,
3356,0,17.9411773681641,31,15,False,False,17.9422855377197,5.87747175411144E-39,,,,
3404,0,17.8705883026123,31,16,False,False,17.9422855377197,5.87747175411144E-39,,,,
3450,7,17.8705883026123,31,16,False,False,17.8858909606934,5.87747175411144E-39,,,,
3499,0,17.9411773681641,31,15,False,False,17.8858909606934,5.87747175411144E-39,,,,
3544,0,17.9411773681641,31,15,False,False,17.8750801086426,5.87747175411144E-39,,,,
3593,0,17.8705883026123,31,16,False,False,17.8750801086426,5.87747175411144E-39,,,,
3642,0,17.8705883026123,31,16,False,False,17.9231357574463,1.37313497066498,,,,
3687,0,17.8705883026123,31,16,False,False,17.9231357574463,1.37313497066498,,,,
3736,3,17.8705883026123,31,16,False,False,17.884838104248,-2.1052029132843,,,,
3781,0,17.8705883026123,31,16,False,False,17.884838104248,-2.1052029132843,,,,
3831,0,17.8705883026123,31,16,False,False,17.9240303039551,1.90436017513275,,,,
3876,0,17.8705883026123,31,16,False,False,17.9240303039551,1.90436017513275,,,,
3925,0,17.7999992370605,31,17,False,False,17.8853969573975,-2.47703218460083,,,,
3974,0,17.8705883026123,31,16,False,False,17.8853969573975,-2.47703218460083,,,,
4019,0,17.8705883026123,31,16,False,False,17.8853969573975,-2.47703218460083,,,,
