time ms,FSR force,trigger to gripper cmd,Max Int val,Trigger raw Value,UP Button,DOWN Button,Gripper Position,Gripper Velocity,Robot In Initial Pos,User ID: 17,OFF,trial num: 6
116,0,19,31,0,False,False,18.9996128082275,5.87747175411144E-39,,,,
165,0,19,31,0,False,False,18.9996128082275,5.87747175411144E-39,,,,
210,0,19,31,0,False,False,18.9996681213379,5.87747175411144E-39,,,,
259,0,19,31,0,False,False,18.9996681213379,5.87747175411144E-39,,,,
304,0,19,31,0,False,False,19.0003318786621,5.87747175411144E-39,,,,
353,0,19,31,0,False,False,19.0003318786621,5.87747175411144E-39,,,,
399,0,19,31,0,False,False,18.9994697570801,5.87747175411144E-39,,,,
448,0,19,31,0,False,False,18.9994697570801,5.87747175411144E-39,,,,
497,0,19,31,0,False,False,19.0000495910645,5.87747175411144E-39,,,,
542,0,19,31,0,False,False,19.0000495910645,5.87747175411144E-39,,,,
591,0,19,31,0,False,False,18.9995975494385,5.87747175411144E-39,,,,
636,0,19,31,0,False,False,18.9995975494385,5.87747175411144E-39,,,,
685,0,19,31,0,False,False,19.0001411437988,5.87747175411144E-39,,,,
730,0,19,31,0,False,False,19.0001411437988,5.87747175411144E-39,,,,
779,0,19,31,0,False,False,19.0014495849609,5.87747175411144E-39,,,,
829,0,19,31,0,False,False,19.0014495849609,5.87747175411144E-39,,,,
874,0,19,31,0,False,False,19.0014495849609,5.87747175411144E-39,,,,
923,0,19,31,0,False,False,19.0000858306885,5.87747175411144E-39,,,,
968,0,19,31,0,False,False,19.0000858306885,5.87747175411144E-39,,,,
1017,0,19,31,0,False,False,18.9999942779541,5.87747175411144E-39,,,,
1062,0,19,31,0,False,False,18.9999942779541,5.87747175411144E-39,,,,
1111,0,19,31,0,False,False,19.0011672973633,5.87747175411144E-39,,,,
1160,0,19,31,0,False,False,19.0011672973633,5.87747175411144E-39,,,,
1205,0,19,31,0,False,False,19.0000801086426,5.87747175411144E-39,,,,
1254,0,19,31,0,False,False,19.0000801086426,5.87747175411144E-39,,,,
1300,0,19,31,0,False,False,19.000373840332,5.87747175411144E-39,,,,
1349,0,19,31,0,False,False,19.000373840332,5.87747175411144E-39,,,,
1398,0,19,31,0,False,False,18.9997806549072,5.87747175411144E-39,,,,
1443,0,19,31,0,False,False,18.9997806549072,5.87747175411144E-39,,,,
1492,0,19,31,0,False,False,18.9997043609619,5.87747175411144E-39,,,,
1537,0,19,31,0,False,False,18.9997043609619,5.87747175411144E-39,,,,
1586,0,19,31,0,False,False,18.9994640350342,5.87747175411144E-39,,,,
1631,38,19,31,0,False,False,18.9994640350342,5.87747175411144E-39,,,,
1681,17,19,31,0,False,False,18.9994640350342,5.87747175411144E-39,,,,
1730,0,19,31,0,False,False,18.9989833831787,5.87747175411144E-39,,,,
1775,0,19,31,0,False,False,18.9989833831787,5.87747175411144E-39,,,,
1824,0,19,31,0,False,False,18.9999580383301,5.87747175411144E-39,,,,
1869,0,19,31,0,False,False,18.9999580383301,5.87747175411144E-39,,,,
1918,0,19,31,0,False,False,18.9998722076416,5.87747175411144E-39,,,,
1963,0,19,31,0,False,False,18.9998722076416,5.87747175411144E-39,,,,
2012,31,19,31,0,False,False,18.9994277954102,5.87747175411144E-39,,,,
2062,0,19,31,0,False,False,18.9994277954102,5.87747175411144E-39,,,,
2106,0,19,31,0,False,False,18.9989585876465,5.87747175411144E-39,,,,
2155,0,19,31,0,False,False,18.9989585876465,5.87747175411144E-39,,,,
2201,0,19,31,0,False,False,19.0009517669678,5.87747175411144E-39,,,,
2250,0,19,31,0,False,False,19.0009517669678,5.87747175411144E-39,,,,
2295,9,19,31,0,False,False,18.9992961883545,5.87747175411144E-39,,,,
2344,0,19,31,0,False,False,18.9992961883545,5.87747175411144E-39,,,,
2393,0,19,31,0,False,False,19.0002403259277,5.87747175411144E-39,,,,
2438,0,19,31,0,False,False,19.0002403259277,5.87747175411144E-39,,,,
2487,0,19,31,0,False,False,18.9995822906494,5.87747175411144E-39,,,,
2542,0,19,31,0,False,False,18.9995822906494,5.87747175411144E-39,,,,
2582,0,19,31,0,False,False,18.9995822906494,5.87747175411144E-39,,,,
2631,0,19,31,0,False,False,18.9993228912354,5.87747175411144E-39,,,,
2676,0,19,31,0,False,False,18.9993228912354,5.87747175411144E-39,,,,
2725,0,19,31,0,False,False,18.9997043609619,5.87747175411144E-39,,,,
2770,0,19,31,0,False,False,18.9997043609619,5.87747175411144E-39,,,,
2819,0,19,31,0,False,False,18.9990386962891,5.87747175411144E-39,,,,
2864,0,19,31,0,False,False,18.9990386962891,5.87747175411144E-39,,,,
2913,0,19,31,0,False,False,19.0000305175781,5.87747175411144E-39,,,,
2963,0,19,31,0,False,False,19.0000305175781,5.87747175411144E-39,,,,
3007,0,19,31,0,False,False,18.9987125396729,5.87747175411144E-39,,,,
3057,0,19,31,0,False,False,18.9987125396729,5.87747175411144E-39,,,,
3102,0,19,31,0,False,False,18.9995288848877,5.87747175411144E-39,,,,
3151,0,19,31,0,False,False,18.9995288848877,5.87747175411144E-39,,,,
3196,0,19,31,0,False,False,18.9992713928223,5.87747175411144E-39,,,,
3245,0,19,31,0,False,False,18.9992713928223,5.87747175411144E-39,,,,
3294,1,19,31,0,False,False,18.9990367889404,5.87747175411144E-39,,,,
3340,0,19,31,0,False,False,18.9990367889404,5.87747175411144E-39,,,,
3389,0,19,31,0,False,False,18.9990367889404,5.87747175411144E-39,,,,
3434,13,19,31,0,False,False,19.0004348754883,5.87747175411144E-39,,,,
3483,36,19,31,0,False,False,19.0004348754883,5.87747175411144E-39,,,,
3528,0,19,31,0,False,False,19.0001564025879,5.87747175411144E-39,,,,
3577,0,19,31,0,False,False,19.0001564025879,5.87747175411144E-39,,,,
3626,0,19,31,0,False,False,18.9995517730713,5.87747175411144E-39,,,,
3671,0,19,31,0,False,False,18.9995517730713,5.87747175411144E-39,,,,
3720,0,19,31,0,False,False,18.9998779296875,5.87747175411144E-39,,,,
3765,56,19,31,0,False,False,18.9998779296875,5.87747175411144E-39,,,,
3815,31,19,31,0,False,False,19.000431060791,5.87747175411144E-39,,,,
3860,0,19,31,0,False,False,19.000431060791,5.87747175411144E-39,,,,
3909,0,18.6470584869385,31,5,False,False,18.9996032714844,5.87747175411144E-39,,,,
3958,0,18.2235298156738,31,11,False,False,18.9996032714844,5.87747175411144E-39,,,,
4003,0,18.1529407501221,31,12,False,False,18.9999599456787,5.87747175411144E-39,,,,
4052,0,18.0823535919189,31,13,False,False,18.9999599456787,5.87747175411144E-39,,,,
4097,0,18.0823535919189,31,13,False,False,19.0006427764893,5.87747175411144E-39,,,,
4146,0,18.0117645263672,31,14,False,False,19.0006427764893,5.87747175411144E-39,,,,
4191,0,18.0117645263672,31,14,False,False,19.0006427764893,5.87747175411144E-39,,,,
4241,0,18.0117645263672,31,14,False,False,18.6649475097656,-3.11557102203369,,,,
4290,0,17.7999992370605,31,17,False,False,18.6649475097656,-3.11557102203369,,,,
4335,0,17.6588230133057,31,19,False,False,18.2252330780029,-5.01148891448975,,,,
4384,0,17.5882358551025,31,20,False,False,18.2252330780029,-5.01148891448975,,,,
4429,0,17.4470596313477,31,22,False,False,18.0855579376221,5.87747175411144E-39,,,,
4478,0,17.3764705657959,31,23,False,False,18.0855579376221,5.87747175411144E-39,,,,
4523,0,17.3764705657959,31,23,False,False,18.0855579376221,5.87747175411144E-39,,,,
4572,0,17.235294342041,31,25,False,False,18.0855579376221,5.87747175411144E-39,,,,
4621,0,17.0235290527344,31,28,False,False,18.0833415985107,5.87747175411144E-39,,,,
4666,0,16.9529418945313,31,29,False,False,18.0833415985107,5.87747175411144E-39,,,,
4716,0,16.6000003814697,31,34,False,False,17.4558582305908,5.87747175411144E-39,,,,
4761,0,16.31764793396,31,38,False,False,17.4558582305908,5.87747175411144E-39,,,,
4810,0,16.1058826446533,31,41,False,False,17.3895721435547,5.87747175411144E-39,,,,
4855,0,15.9647054672241,31,43,False,False,17.3895721435547,5.87747175411144E-39,,,,
4904,0,15.8941173553467,31,44,False,False,17.0362453460693,5.87747175411144E-39,,,,
4953,0,15.8941173553467,31,44,False,False,17.0362453460693,5.87747175411144E-39,,,,
4998,0,15.8235292434692,31,45,False,False,17.0362453460693,5.87747175411144E-39,,,,
5052,0,15.8235292434692,31,45,False,False,17.0366249084473,5.87747175411144E-39,,,,
5092,0,15.8235292434692,31,45,False,False,17.0366249084473,5.87747175411144E-39,,,,
5142,0,15.8235292434692,31,45,False,False,16.6273746490479,5.87747175411144E-39,,,,
5191,0,15.8235292434692,31,45,False,False,16.6273746490479,5.87747175411144E-39,,,,
5236,0,15.8235292434692,31,45,False,False,15.9156303405762,5.87747175411144E-39,,,,
5285,0,15.7529411315918,31,46,False,False,15.9156303405762,5.87747175411144E-39,,,,
5330,0,15.8235292434692,31,45,False,False,15.8432493209839,5.87747175411144E-39,,,,
5379,0,15.8235292434692,31,45,False,False,15.8432493209839,5.87747175411144E-39,,,,
5424,0,15.8235292434692,31,45,False,False,15.8302659988403,5.87747175411144E-39,,,,
5473,0,15.7529411315918,31,46,False,False,15.8302659988403,5.87747175411144E-39,,,,
5523,0,15.7529411315918,31,46,False,False,15.8308486938477,5.87747175411144E-39,,,,
5568,0,15.7529411315918,31,46,False,False,15.8308486938477,5.87747175411144E-39,,,,
5617,5,15.7529411315918,31,46,False,False,15.8310136795044,5.87747175411144E-39,,,,
5662,0,15.7529411315918,31,46,False,False,15.8310136795044,5.87747175411144E-39,,,,
5711,0,15.7529411315918,31,46,False,False,15.8313150405884,5.87747175411144E-39,,,,
5756,0,15.7529411315918,31,46,False,False,15.8313150405884,5.87747175411144E-39,,,,
5805,0,15.7529411315918,31,46,False,False,15.7716836929321,5.87747175411144E-39,,,,
5854,0,15.7529411315918,31,46,False,False,15.7716836929321,5.87747175411144E-39,,,,
5899,12,15.7529411315918,31,46,False,False,15.7716836929321,5.87747175411144E-39,,,,
5949,0,15.7529411315918,31,46,False,False,15.7606954574585,5.87747175411144E-39,,,,
5994,0,15.7529411315918,31,46,False,False,15.7606954574585,5.87747175411144E-39,,,,
6043,0,15.7529411315918,31,46,False,False,15.7537384033203,5.87747175411144E-39,,,,
6088,0,15.7529411315918,31,46,False,False,15.7537384033203,5.87747175411144E-39,,,,
6137,0,15.7529411315918,31,46,False,False,15.7621412277222,5.87747175411144E-39,,,,
6186,0,15.6823530197144,31,47,False,False,15.7621412277222,5.87747175411144E-39,,,,
6231,0,15.6823530197144,31,47,False,False,15.7603807449341,5.87747175411144E-39,,,,
6280,0,15.6117649078369,31,48,False,False,15.7603807449341,5.87747175411144E-39,,,,
6326,0,15.5411767959595,31,49,False,False,15.7606048583984,5.87747175411144E-39,,,,
6374,0,15.470588684082,31,50,False,False,15.7606048583984,5.87747175411144E-39,,,,
6420,0,15.3999996185303,31,51,False,False,15.7601709365845,5.87747175411144E-39,,,,
6469,0,15.3999996185303,31,51,False,False,15.7601709365845,5.87747175411144E-39,,,,
6518,0,15.3999996185303,31,51,False,False,15.7051935195923,-2.67849516868591,,,,
6563,0,15.3999996185303,31,51,False,False,15.7051935195923,-2.67849516868591,,,,
6612,0,15.3999996185303,31,51,False,False,15.5567636489868,-4.89239501953125,,,,
6657,0,15.3294115066528,31,52,False,False,15.5567636489868,-4.89239501953125,,,,
6706,1,15.2588233947754,31,53,False,False,15.5567636489868,-4.89239501953125,,,,
6751,0,15.2588233947754,31,53,False,False,15.4341011047363,-3.20223236083984,,,,
6800,0,15.2588233947754,31,53,False,False,15.4341011047363,-3.20223236083984,,,,
6850,0,15.2588233947754,31,53,False,False,15.4110984802246,5.87747175411144E-39,,,,
6895,5,15.2588233947754,31,53,False,False,15.4110984802246,5.87747175411144E-39,,,,
6944,0,15.2588233947754,31,53,False,False,15.4100179672241,5.87747175411144E-39,,,,
6989,0,15.1882352828979,31,54,False,False,15.4100179672241,5.87747175411144E-39,,,,
7038,6,15.1882352828979,31,54,False,False,15.2735767364502,-2.87199330329895,,,,
7083,0,15.1176471710205,31,55,False,False,15.2735767364502,-2.87199330329895,,,,
7132,0,15.1176471710205,31,55,False,False,15.270848274231,5.87747175411144E-39,,,,
7182,0,15.1176471710205,31,55,False,False,15.270848274231,5.87747175411144E-39,,,,
7226,27,15.1176471710205,31,55,False,False,15.2696704864502,5.87747175411144E-39,,,,
7275,10,15.1176471710205,31,55,False,False,15.2696704864502,5.87747175411144E-39,,,,
7321,0,15.0470590591431,31,56,False,False,15.1889743804932,-1.9732791185379,,,,
7370,0,15.0470590591431,31,56,False,False,15.1889743804932,-1.9732791185379,,,,
7419,0,15.0470590591431,31,56,False,False,15.1332159042358,5.87747175411144E-39,,,,
7464,0,15.0470590591431,31,56,False,False,15.1332159042358,5.87747175411144E-39,,,,
7513,0,15.0470590591431,31,56,False,False,15.122992515564,5.87747175411144E-39,,,,
7567,0,15.0470590591431,31,56,False,False,15.122992515564,5.87747175411144E-39,,,,
7607,0,14.9764709472656,31,57,False,False,15.122992515564,5.87747175411144E-39,,,,
7652,0,14.9764709472656,31,57,False,False,15.0490379333496,-1.42121124267578,,,,
7702,0,14.9764709472656,31,57,False,False,15.0490379333496,-1.42121124267578,,,,
7751,0,14.9764709472656,31,57,False,False,15.047924041748,5.87747175411144E-39,,,,
7796,3,14.9058818817139,31,58,False,False,15.047924041748,5.87747175411144E-39,,,,
7845,0,14.9058818817139,31,58,False,False,15.0364980697632,-1.1797798871994,,,,
7890,0,14.9058818817139,31,58,False,False,15.0364980697632,-1.1797798871994,,,,
7939,0,14.9058818817139,31,58,False,False,14.9817447662354,5.87747175411144E-39,,,,
7984,0,14.8352937698364,31,59,False,False,14.9817447662354,5.87747175411144E-39,,,,
8033,0,14.8352937698364,31,59,False,False,14.9828681945801,5.87747175411144E-39,,,,
8082,0,14.8352937698364,31,59,False,False,14.9828681945801,5.87747175411144E-39,,,,
8127,20,14.8352937698364,31,59,False,False,14.91428565979,5.87747175411144E-39,,,,
8177,0,14.8352937698364,31,59,False,False,14.91428565979,5.87747175411144E-39,,,,
8222,0,14.764705657959,31,60,False,False,14.9113674163818,5.87747175411144E-39,,,,
8271,0,14.764705657959,31,60,False,False,14.9113674163818,5.87747175411144E-39,,,,
8320,0,14.764705657959,31,60,False,False,14.843020439148,5.87747175411144E-39,,,,
8365,0,14.764705657959,31,60,False,False,14.843020439148,5.87747175411144E-39,,,,
8414,0,14.764705657959,31,60,False,False,14.843020439148,5.87747175411144E-39,,,,
8459,0,14.764705657959,31,60,False,False,14.8418226242065,5.87747175411144E-39,,,,
8509,0,14.764705657959,31,60,False,False,14.8418226242065,5.87747175411144E-39,,,,
8554,0,14.5529413223267,31,63,False,False,14.7716684341431,5.87747175411144E-39,,,,
8603,0,14.5529413223267,31,63,False,False,14.7716684341431,5.87747175411144E-39,,,,
8652,0,14.4823532104492,31,64,False,False,14.7707462310791,5.87747175411144E-39,,,,
8697,0,14.4823532104492,31,64,False,False,14.7707462310791,5.87747175411144E-39,,,,
8746,0,14.4117650985718,31,65,False,False,14.7701826095581,5.87747175411144E-39,,,,
8791,0,14.4117650985718,31,65,False,False,14.7701826095581,5.87747175411144E-39,,,,
8840,0,14.4117650985718,31,65,False,False,14.5587587356567,5.87747175411144E-39,,,,
8886,0,14.4117650985718,31,65,False,False,14.5587587356567,5.87747175411144E-39,,,,
8935,0,14.34117603302,31,66,False,False,14.4873952865601,5.87747175411144E-39,,,,
8984,0,14.34117603302,31,66,False,False,14.4873952865601,5.87747175411144E-39,,,,
9029,0,14.2705879211426,31,67,False,False,14.4144124984741,5.87747175411144E-39,,,,
9078,0,14.2705879211426,31,67,False,False,14.4144124984741,5.87747175411144E-39,,,,
9123,4,14.2705879211426,31,67,False,False,14.4144124984741,5.87747175411144E-39,,,,
9172,0,14.2705879211426,31,67,False,False,14.4144124984741,5.87747175411144E-39,,,,
9217,0,14.2705879211426,31,67,False,False,14.4144124984741,5.87747175411144E-39,,,,
9266,0,14.1999998092651,31,68,False,False,14.3566551208496,5.87747175411144E-39,,,,
9315,0,14.1999998092651,31,68,False,False,14.3566551208496,5.87747175411144E-39,,,,
9361,0,14.1999998092651,31,68,False,False,14.2860584259033,5.87747175411144E-39,,,,
9410,16,14.1294116973877,31,69,False,False,14.2860584259033,5.87747175411144E-39,,,,
9455,0,14.1294116973877,31,69,False,False,14.2753143310547,5.87747175411144E-39,,,,
9504,0,14.1294116973877,31,69,False,False,14.2753143310547,5.87747175411144E-39,,,,
9549,0,14.0588235855103,31,70,False,False,14.2168531417847,-1.32744312286377,,,,
9598,0,14.0588235855103,31,70,False,False,14.2168531417847,-1.32744312286377,,,,
9647,0,14.0588235855103,31,70,False,False,14.2045850753784,5.87747175411144E-39,,,,
9692,0,14.0588235855103,31,70,False,False,14.2045850753784,5.87747175411144E-39,,,,
9741,0,14.0588235855103,31,70,False,False,14.1370458602905,5.87747175411144E-39,,,,
9786,0,14.0588235855103,31,70,False,False,14.1370458602905,5.87747175411144E-39,,,,
9836,0,14.0588235855103,31,70,False,False,14.0703401565552,5.87747175411144E-39,,,,
9881,0,14.0588235855103,31,70,False,False,14.0703401565552,5.87747175411144E-39,,,,
9930,0,13.9882354736328,31,71,False,False,14.0604629516602,5.87747175411144E-39,,,,
9979,0,13.9882354736328,31,71,False,False,14.0604629516602,5.87747175411144E-39,,,,
10024,0,13.9882354736328,31,71,False,False,14.0605926513672,5.87747175411144E-39,,,,
10079,0,13.9882354736328,31,71,False,False,14.0605926513672,5.87747175411144E-39,,,,
10118,0,13.9882354736328,31,71,False,False,14.0605926513672,5.87747175411144E-39,,,,
10167,0,13.9882354736328,31,71,False,False,14.058819770813,5.87747175411144E-39,,,,
10217,0,13.9176473617554,31,72,False,False,14.058819770813,5.87747175411144E-39,,,,
10262,0,13.9176473617554,31,72,False,False,14.0031986236572,-1.11276865005493,,,,
10311,0,13.7058820724487,31,75,False,False,14.0031986236572,-1.11276865005493,,,,
10356,6,13.5647058486938,31,77,False,False,13.9909105300903,5.87747175411144E-39,,,,
10405,0,13.5647058486938,31,77,False,False,13.9909105300903,5.87747175411144E-39,,,,
10450,0,13.4941177368164,31,78,False,False,13.9917058944702,5.87747175411144E-39,,,,
10499,0,13.4941177368164,31,78,False,False,13.9917058944702,5.87747175411144E-39,,,,
10548,0,13.4941177368164,31,78,False,False,13.9313201904297,-1.88957464694977,,,,
10593,0,13.4941177368164,31,78,False,False,13.9313201904297,-1.88957464694977,,,,
10642,0,13.4941177368164,31,78,False,False,13.5710411071777,-2.8415162563324,,,,
10688,0,13.4941177368164,31,78,False,False,13.5710411071777,-2.8415162563324,,,,
10737,1,13.423529624939,31,79,False,False,13.5078420639038,-2.9049506187439,,,,
10782,0,13.423529624939,31,79,False,False,13.5078420639038,-2.9049506187439,,,,
10831,0,13.423529624939,31,79,False,False,13.495491027832,5.87747175411144E-39,,,,
10880,1,13.423529624939,31,79,False,False,13.495491027832,5.87747175411144E-39,,,,
10925,26,13.423529624939,31,79,False,False,13.495491027832,5.87747175411144E-39,,,,
10974,9,13.423529624939,31,79,False,False,13.4963893890381,5.87747175411144E-39,,,,
11019,2,13.423529624939,31,79,False,False,13.4963893890381,5.87747175411144E-39,,,,
11069,0,13.423529624939,31,79,False,False,13.4407444000244,-2.33895540237427,,,,
11114,0,13.423529624939,31,79,False,False,13.4407444000244,-2.33895540237427,,,,
11163,0,13.423529624939,31,79,False,False,13.4410037994385,1.52723705768585,,,,
11212,0,13.423529624939,31,79,False,False,13.4410037994385,1.52723705768585,,,,
11257,0,13.423529624939,31,79,False,False,13.4189033508301,-1.2559962272644,,,,
11306,4,13.423529624939,31,79,False,False,13.4189033508301,-1.2559962272644,,,,
11351,0,13.423529624939,31,79,False,False,13.4307842254639,5.87747175411144E-39,,,,
11400,0,13.423529624939,31,79,False,False,13.4307842254639,5.87747175411144E-39,,,,
11445,0,13.423529624939,31,79,False,False,13.4287452697754,5.87747175411144E-39,,,,
11494,0,13.3529415130615,31,80,False,False,13.4287452697754,5.87747175411144E-39,,,,
11544,0,13.423529624939,31,79,False,False,13.4285163879395,5.87747175411144E-39,,,,
11589,40,13.3529415130615,31,80,False,False,13.4285163879395,5.87747175411144E-39,,,,
11638,0,13.2823534011841,31,81,False,False,13.4271583557129,5.87747175411144E-39,,,,
11683,0,13.2823534011841,31,81,False,False,13.4271583557129,5.87747175411144E-39,,,,
11732,0,13.2117643356323,31,82,False,False,13.4271583557129,5.87747175411144E-39,,,,
11777,0,13.1411762237549,31,83,False,False,13.4302549362183,5.87747175411144E-39,,,,
11826,0,13.1411762237549,31,83,False,False,13.4302549362183,5.87747175411144E-39,,,,
11876,0,13.1411762237549,31,83,False,False,13.4293365478516,5.87747175411144E-39,,,,
11920,0,13.1411762237549,31,83,False,False,13.4293365478516,5.87747175411144E-39,,,,
11970,9,13.1411762237549,31,83,False,False,13.297812461853,-3.22369503974915,,,,
12015,2,13.1411762237549,31,83,False,False,13.297812461853,-3.22369503974915,,,,
12064,0,13.1411762237549,31,83,False,False,13.218560218811,5.87747175411144E-39,,,,
12109,0,13.1411762237549,31,83,False,False,13.218560218811,5.87747175411144E-39,,,,
12158,0,13.1411762237549,31,83,False,False,13.1487417221069,5.87747175411144E-39,,,,
12207,0,13.1411762237549,31,83,False,False,13.1487417221069,5.87747175411144E-39,,,,
12252,0,13.0705881118774,31,84,False,False,13.1443500518799,5.87747175411144E-39,,,,
12301,0,13.0705881118774,31,84,False,False,13.1443500518799,5.87747175411144E-39,,,,
12346,0,13,31,85,False,False,13.1455297470093,5.87747175411144E-39,,,,
12396,0,13,31,85,False,False,13.1455297470093,5.87747175411144E-39,,,,
12441,0,13,31,85,False,False,13.1441783905029,5.87747175411144E-39,,,,
12490,0,12.9294118881226,31,86,False,False,13.1441783905029,5.87747175411144E-39,,,,
12539,0,12.9294118881226,31,86,False,False,13.0722894668579,-1.15702939033508,,,,
12594,0,12.9294118881226,31,86,False,False,13.0722894668579,-1.15702939033508,,,,
12633,0,12.9294118881226,31,86,False,False,13.0722894668579,-1.15702939033508,,,,
12678,0,12.9294118881226,31,86,False,False,13.0073490142822,5.87747175411144E-39,,,,
12728,0,12.9294118881226,31,86,False,False,13.0073490142822,5.87747175411144E-39,,,,
12776,0,12.9294118881226,31,86,False,False,13.0056200027466,5.87747175411144E-39,,,,
12822,0,12.8588237762451,31,87,False,False,13.0056200027466,5.87747175411144E-39,,,,
12871,0,12.8588237762451,31,87,False,False,12.9380664825439,5.87747175411144E-39,,,,
12916,0,12.7882356643677,31,88,False,False,12.9380664825439,5.87747175411144E-39,,,,
12965,0,12.7882356643677,31,88,False,False,12.9367551803589,5.87747175411144E-39,,,,
13010,0,12.7882356643677,31,88,False,False,12.9367551803589,5.87747175411144E-39,,,,
13059,0,12.7882356643677,31,88,False,False,12.9254379272461,-1.32739543914795,,,,
13108,32,12.7176465988159,31,89,False,False,12.9254379272461,-1.32739543914795,,,,
13153,0,12.7176465988159,31,89,False,False,12.8687162399292,5.87747175411144E-39,,,,
13203,0,12.7882356643677,31,88,False,False,12.8687162399292,5.87747175411144E-39,,,,
13247,0,12.7176465988159,31,89,False,False,12.7964286804199,5.87747175411144E-39,,,,
13297,0,12.7176465988159,31,89,False,False,12.7964286804199,5.87747175411144E-39,,,,
13341,0,12.7176465988159,31,89,False,False,12.7964286804199,5.87747175411144E-39,,,,
13391,0,12.7176465988159,31,89,False,False,12.7961978912354,5.87747175411144E-39,,,,
13440,0,12.7176465988159,31,89,False,False,12.7961978912354,5.87747175411144E-39,,,,
13485,0,12.7176465988159,31,89,False,False,12.7230043411255,5.87747175411144E-39,,,,
13534,0,12.7176465988159,31,89,False,False,12.7230043411255,5.87747175411144E-39,,,,
13579,2,12.7176465988159,31,89,False,False,12.7217092514038,5.87747175411144E-39,,,,
13628,0,12.7176465988159,31,89,False,False,12.7217092514038,5.87747175411144E-39,,,,
13674,0,12.6470584869385,31,90,False,False,12.723349571228,5.87747175411144E-39,,,,
13723,0,12.7176465988159,31,89,False,False,12.723349571228,5.87747175411144E-39,,,,
13772,0,12.6470584869385,31,90,False,False,12.7226867675781,5.87747175411144E-39,,,,
13817,6,12.6470584869385,31,90,False,False,12.7226867675781,5.87747175411144E-39,,,,
