time ms,FSR force,trigger to gripper cmd,Max Int val,Trigger raw Value,UP Button,DOWN Button,Gripper Position,Gripper Velocity,Robot In Initial Pos,User ID: 17,ON,trial num: 2
139,0,19,31,0,False,False,18.99853515625,5.87747175411144E-39,,,,
184,0,19,31,0,False,False,18.99853515625,5.87747175411144E-39,,,,
234,0,19,31,0,False,False,18.9976272583008,5.87747175411144E-39,,,,
279,0,19,31,0,False,False,18.9976272583008,5.87747175411144E-39,,,,
328,74,19,31,0,False,False,18.9986743927002,5.87747175411144E-39,,,,
377,0,19,31,0,False,False,18.9986743927002,5.87747175411144E-39,,,,
422,15,19,31,0,False,False,18.9983940124512,5.87747175411144E-39,,,,
471,6,19,31,0,False,False,18.9983940124512,5.87747175411144E-39,,,,
516,0,19,31,0,False,False,18.9983711242676,5.87747175411144E-39,,,,
565,0,19,31,0,False,False,18.9983711242676,5.87747175411144E-39,,,,
610,0,19,31,0,False,False,18.9977321624756,5.87747175411144E-39,,,,
660,0,19,31,0,False,False,18.9977321624756,5.87747175411144E-39,,,,
709,0,19,31,0,False,False,18.9983310699463,5.87747175411144E-39,,,,
754,0,19,31,0,False,False,18.9983310699463,5.87747175411144E-39,,,,
803,0,19,31,0,False,False,18.9983310699463,5.87747175411144E-39,,,,
848,0,19,31,0,False,False,18.9988689422607,5.87747175411144E-39,,,,
897,0,18.8588237762451,31,2,False,False,18.9988689422607,5.87747175411144E-39,,,,
942,0,18.8588237762451,31,2,False,False,18.9979972839355,5.87747175411144E-39,,,,
991,0,18.8588237762451,31,2,False,False,18.9979972839355,5.87747175411144E-39,,,,
1040,0,18.7882347106934,31,3,False,False,18.9981365203857,5.87747175411144E-39,,,,
1086,0,18.7176475524902,31,4,False,False,18.9981365203857,5.87747175411144E-39,,,,
1135,0,18.7176475524902,31,4,False,False,18.9987182617188,5.87747175411144E-39,,,,
1180,0,18.6470584869385,31,5,False,False,18.9987182617188,5.87747175411144E-39,,,,
1229,0,18.6470584869385,31,5,False,False,18.8783283233643,-4.43423795700073,,,,
