time ms,FSR force,trigger to gripper cmd,Max Int val,Trigger raw Value,UP Button,DOWN Button,Gripper Position,Gripper Velocity,Robot In Initial Pos,User ID: 2,ON,trial num: 8
9126,880,12.576470375061,40,91,True,False,12.5831413269043,5.87747175411144E-39,False,,,
9175,881,12.576470375061,40,91,True,False,12.5296421051025,5.87747175411144E-39,False,,,
9220,886,12.576470375061,40,91,True,False,12.5296421051025,5.87747175411144E-39,False,,,
9269,882,12.576470375061,40,91,False,False,12.5172843933105,5.87747175411144E-39,False,,,
9319,852,12.576470375061,40,91,False,False,12.5172843933105,5.87747175411144E-39,False,,,
9368,845,12.576470375061,40,91,False,False,12.5171756744385,5.87747175411144E-39,False,,,
9413,844,12.576470375061,40,91,False,False,12.5171756744385,5.87747175411144E-39,False,,,
9462,844,12.576470375061,40,91,False,False,12.5658512115479,1.33154499530792,False,,,
9511,847,12.576470375061,40,91,False,False,12.5658512115479,1.33154499530792,False,,,
9556,842,12.576470375061,39,91,False,False,12.5726118087769,5.87747175411144E-39,False,,,
9605,842,12.576470375061,40,91,False,False,12.5726118087769,5.87747175411144E-39,False,,,
9655,842,12.576470375061,40,91,False,False,12.5739068984985,5.87747175411144E-39,False,,,
9700,842,12.576470375061,40,91,False,False,12.5739068984985,5.87747175411144E-39,False,,,
9749,842,12.576470375061,39,91,False,False,12.5739068984985,5.87747175411144E-39,False,,,
9798,842,12.576470375061,40,91,False,False,12.573616027832,5.87747175411144E-39,False,,,
9843,842,12.576470375061,40,91,False,False,12.573616027832,5.87747175411144E-39,False,,,
9892,842,12.576470375061,40,91,False,False,12.5738878250122,5.87747175411144E-39,False,,,
9941,849,12.576470375061,40,91,False,False,12.5738878250122,5.87747175411144E-39,False,,,
9986,842,12.576470375061,40,91,False,False,12.5565986633301,-1.99183237552643,False,,,
10035,844,12.576470375061,40,91,False,False,12.5565986633301,-1.99183237552643,False,,,
10084,841,12.576470375061,40,91,False,False,12.5749139785767,5.87747175411144E-39,False,,,
10130,842,12.576470375061,40,91,False,False,12.5749139785767,5.87747175411144E-39,False,,,
10179,841,12.576470375061,40,91,False,False,12.5750284194946,5.87747175411144E-39,False,,,
10228,838,12.576470375061,40,91,False,False,12.5750284194946,5.87747175411144E-39,False,,,
10273,840,12.576470375061,40,91,False,False,12.574878692627,5.87747175411144E-39,False,,,
10322,839,12.576470375061,40,91,False,False,12.574878692627,5.87747175411144E-39,False,,,
10371,839,12.576470375061,40,91,False,False,12.5751152038574,5.87747175411144E-39,False,,,
10420,839,12.576470375061,40,91,False,False,12.5751152038574,5.87747175411144E-39,False,,,
10466,838,12.576470375061,40,91,False,False,12.5729036331177,5.87747175411144E-39,False,,,
10520,837,12.576470375061,40,91,False,False,12.5729036331177,5.87747175411144E-39,False,,,
10564,836,12.576470375061,40,91,False,False,12.5751457214355,5.87747175411144E-39,False,,,
10609,837,12.576470375061,40,91,False,False,12.5751457214355,5.87747175411144E-39,False,,,
10658,838,12.576470375061,40,91,False,False,12.5756597518921,5.87747175411144E-39,False,,,
10707,839,12.576470375061,40,91,False,False,12.5756597518921,5.87747175411144E-39,False,,,
10752,839,12.576470375061,40,91,False,False,12.5756597518921,5.87747175411144E-39,False,,,
10801,840,12.576470375061,40,91,False,False,12.5742139816284,5.87747175411144E-39,False,,,
10850,841,12.576470375061,40,91,False,False,12.5742139816284,5.87747175411144E-39,False,,,
10896,841,12.576470375061,40,91,False,False,12.5743017196655,5.87747175411144E-39,False,,,
10945,842,12.576470375061,40,91,False,False,12.5743017196655,5.87747175411144E-39,False,,,
10994,844,12.576470375061,40,91,False,False,12.5705966949463,5.87747175411144E-39,False,,,
11039,848,12.576470375061,40,91,False,False,12.5705966949463,5.87747175411144E-39,False,,,
11088,852,12.576470375061,40,91,False,False,12.5717639923096,5.87747175411144E-39,False,,,
11137,847,12.576470375061,40,91,False,False,12.5717639923096,5.87747175411144E-39,False,,,
11182,847,12.576470375061,40,91,False,False,12.571192741394,5.87747175411144E-39,False,,,
11232,850,12.576470375061,40,91,False,False,12.571192741394,5.87747175411144E-39,False,,,
11280,846,12.576470375061,40,91,False,False,12.5729789733887,5.87747175411144E-39,False,,,
11330,848,12.576470375061,40,91,False,False,12.5729789733887,5.87747175411144E-39,False,,,
11375,846,12.576470375061,40,91,False,False,12.5708789825439,5.87747175411144E-39,False,,,
11424,846,12.576470375061,40,91,False,False,12.5708789825439,5.87747175411144E-39,False,,,
11473,847,12.576470375061,40,91,False,False,12.5707893371582,5.87747175411144E-39,False,,,
11518,845,12.576470375061,40,91,False,False,12.5707893371582,5.87747175411144E-39,False,,,
11567,843,12.576470375061,39,91,False,False,12.5843276977539,1.35005056858063,False,,,
11616,840,12.576470375061,39,91,False,False,12.5843276977539,1.35005056858063,False,,,
11661,840,12.576470375061,40,91,False,False,12.5725212097168,5.87747175411144E-39,False,,,
11711,840,12.576470375061,40,91,False,False,12.5725212097168,5.87747175411144E-39,False,,,
11760,840,12.576470375061,40,91,False,False,12.5725212097168,5.87747175411144E-39,False,,,
11805,840,12.576470375061,40,91,False,False,12.5727453231812,5.87747175411144E-39,False,,,
11854,840,12.576470375061,40,91,False,False,12.5727453231812,5.87747175411144E-39,False,,,
11903,840,12.576470375061,40,91,False,False,12.572566986084,5.87747175411144E-39,False,,,
11948,840,12.576470375061,40,91,False,False,12.572566986084,5.87747175411144E-39,False,,,
11997,840,12.576470375061,40,91,False,False,12.5720882415771,5.87747175411144E-39,False,,,
12046,840,12.576470375061,40,91,False,False,12.5720882415771,5.87747175411144E-39,False,,,
12091,840,12.576470375061,40,91,False,False,12.5762901306152,5.87747175411144E-39,False,,,
12141,840,12.576470375061,40,91,False,False,12.5762901306152,5.87747175411144E-39,False,,,
12190,840,12.576470375061,40,91,False,False,12.5767107009888,5.87747175411144E-39,False,,,
12235,840,12.576470375061,40,91,False,False,12.5767107009888,5.87747175411144E-39,False,,,
12284,841,12.576470375061,40,91,False,False,12.5745754241943,5.87747175411144E-39,False,,,
12333,840,12.576470375061,40,91,False,False,12.5745754241943,5.87747175411144E-39,False,,,
12382,840,12.576470375061,40,91,False,False,12.5750894546509,5.87747175411144E-39,False,,,
12427,840,12.576470375061,40,91,False,False,12.5750894546509,5.87747175411144E-39,False,,,
