time ms,FSR force,trigger to gripper cmd,Max Int val,Trigger raw Value,UP Button,DOWN Button,Gripper Position,Gripper Velocity,Robot In Initial Pos,User ID: 2,ON,trial num: 10
8349,908,12.3647060394287,40,94,True,False,12.3748512268066,5.87747175411144E-39,False,,,
8398,909,12.3647060394287,40,94,True,False,12.3748512268066,5.87747175411144E-39,False,,,
8447,909,12.3647060394287,40,94,True,False,12.3756275177002,5.87747175411144E-39,False,,,
8492,909,12.3647060394287,40,94,True,False,12.3756275177002,5.87747175411144E-39,False,,,
8541,910,12.3647060394287,40,94,False,False,12.3750143051147,5.87747175411144E-39,False,,,
8591,910,12.3647060394287,40,94,False,False,12.3750143051147,5.87747175411144E-39,False,,,
8636,910,12.3647060394287,40,94,False,False,12.3750667572021,5.87747175411144E-39,False,,,
8685,910,12.3647060394287,40,94,False,False,12.3750667572021,5.87747175411144E-39,False,,,
8734,911,12.3647060394287,40,94,False,False,12.3750667572021,5.87747175411144E-39,False,,,
8783,911,12.3647060394287,40,94,False,False,12.3760385513306,5.87747175411144E-39,False,,,
8828,911,12.3647060394287,40,94,False,False,12.3760385513306,5.87747175411144E-39,False,,,
8877,911,12.3647060394287,40,94,False,False,12.3715362548828,5.87747175411144E-39,False,,,
8926,911,12.3647060394287,40,94,False,False,12.3715362548828,5.87747175411144E-39,False,,,
8971,911,12.3647060394287,40,94,False,False,12.3755359649658,5.87747175411144E-39,False,,,
9021,911,12.3647060394287,40,94,False,False,12.3755359649658,5.87747175411144E-39,False,,,
9074,912,12.3647060394287,40,94,False,False,12.3751277923584,5.87747175411144E-39,False,,,
9119,912,12.3647060394287,40,94,False,False,12.3751277923584,5.87747175411144E-39,False,,,
9164,911,12.3647060394287,40,94,False,False,12.3764114379883,5.87747175411144E-39,False,,,
9213,920,12.3647060394287,40,94,False,False,12.3764114379883,5.87747175411144E-39,False,,,
9262,919,12.3647060394287,40,94,False,False,12.3759937286377,5.87747175411144E-39,False,,,
9311,912,12.3647060394287,40,94,False,False,12.3759937286377,5.87747175411144E-39,False,,,
9357,912,12.3647060394287,40,94,False,False,12.3750400543213,5.87747175411144E-39,False,,,
9405,912,12.3647060394287,40,94,False,False,12.3750400543213,5.87747175411144E-39,False,,,
9455,913,12.3647060394287,40,94,False,False,12.3744859695435,5.87747175411144E-39,False,,,
9500,913,12.3647060394287,40,94,False,False,12.3744859695435,5.87747175411144E-39,False,,,
9549,913,12.3647060394287,39,94,False,False,12.3758172988892,5.87747175411144E-39,False,,,
9598,913,12.3647060394287,40,94,False,False,12.3758172988892,5.87747175411144E-39,False,,,
9647,914,12.3647060394287,40,94,False,False,12.3753852844238,5.87747175411144E-39,False,,,
9692,915,12.3647060394287,40,94,False,False,12.3753852844238,5.87747175411144E-39,False,,,
9742,917,12.3647060394287,40,94,False,False,12.3750476837158,5.87747175411144E-39,False,,,
9791,917,12.3647060394287,40,94,False,False,12.3750476837158,5.87747175411144E-39,False,,,
9836,917,12.3647060394287,40,94,False,False,12.3750476837158,5.87747175411144E-39,False,,,
9885,919,12.3647060394287,40,94,False,False,12.3726634979248,5.87747175411144E-39,False,,,
9934,917,12.3647060394287,40,94,False,False,12.3726634979248,5.87747175411144E-39,False,,,
9983,918,12.3647060394287,40,94,False,False,12.3782520294189,5.87747175411144E-39,False,,,
10028,920,12.3647060394287,40,94,False,False,12.3782520294189,5.87747175411144E-39,False,,,
10077,914,12.3647060394287,40,94,False,False,12.3734188079834,5.87747175411144E-39,False,,,
10127,914,12.3647060394287,40,94,False,False,12.3734188079834,5.87747175411144E-39,False,,,
