time ms,FSR force,trigger to gripper cmd,Max Int val,Trigger raw Value,UP Button,DOWN Button,Gripper Position,Gripper Velocity,Robot In Initial Pos,User ID: 2,OFF,trial num: 3
7636,943,12.7176465988159,40,89,True,False,12.8071041107178,5.87747175411144E-39,False,,,
7686,913,12.7176465988159,40,89,True,False,12.807487487793,5.87747175411144E-39,False,,,
7735,913,12.7176465988159,40,89,True,False,12.807487487793,5.87747175411144E-39,False,,,
7784,913,12.7176465988159,40,89,True,False,12.7475023269653,-2.58091163635254,False,,,
7829,912,12.7176465988159,40,89,True,False,12.7475023269653,-2.58091163635254,False,,,
7878,912,12.7176465988159,40,89,False,False,12.7475023269653,-2.58091163635254,False,,,
7927,911,12.7176465988159,40,89,False,False,12.7238531112671,5.87747175411144E-39,False,,,
7972,911,12.7176465988159,40,89,False,False,12.7238531112671,5.87747175411144E-39,False,,,
8021,911,12.7176465988159,40,89,False,False,12.7249202728272,5.87747175411144E-39,False,,,
8071,910,12.7176465988159,40,89,False,False,12.7249202728272,5.87747175411144E-39,False,,,
8120,911,12.7176465988159,40,89,False,False,12.7239599227905,5.87747175411144E-39,False,,,
8165,911,12.7176465988159,40,89,False,False,12.7239599227905,5.87747175411144E-39,False,,,
8223,911,12.7176465988159,40,89,False,False,12.7236804962158,5.87747175411144E-39,False,,,
8263,910,12.7176465988159,40,89,False,False,12.7236804962158,5.87747175411144E-39,False,,,
8312,904,12.7176465988159,40,89,False,False,12.7227163314819,5.87747175411144E-39,False,,,
8357,907,12.7176465988159,40,89,False,False,12.7227163314819,5.87747175411144E-39,False,,,
8407,910,12.7176465988159,40,89,False,False,12.7237310409546,5.87747175411144E-39,False,,,
8456,911,12.7176465988159,40,89,False,False,12.7237310409546,5.87747175411144E-39,False,,,
8501,910,12.7176465988159,40,89,False,False,12.7182722091675,5.87747175411144E-39,False,,,
8550,910,12.7176465988159,40,89,False,False,12.7182722091675,5.87747175411144E-39,False,,,
8599,910,12.7176465988159,40,89,False,False,12.7184829711914,5.87747175411144E-39,False,,,
8648,910,12.7176465988159,39,89,False,False,12.7184829711914,5.87747175411144E-39,False,,,
8693,910,12.7176465988159,40,89,False,False,12.7151975631714,-0.835279941558838,False,,,
8742,910,12.7176465988159,40,89,False,False,12.7151975631714,-0.835279941558838,False,,,
8792,910,12.7176465988159,40,89,False,False,12.7207365036011,5.87747175411144E-39,False,,,
8837,910,12.7176465988159,39,89,False,False,12.7207365036011,5.87747175411144E-39,False,,,
8886,910,12.7176465988159,40,89,False,False,12.7207365036011,5.87747175411144E-39,False,,,
8935,906,12.7176465988159,40,89,False,False,12.7195043563843,5.87747175411144E-39,False,,,
8984,910,12.7176465988159,39,89,False,False,12.7195043563843,5.87747175411144E-39,False,,,
9029,911,12.7176465988159,39,89,False,False,12.7360067367554,1.66369199752808,False,,,
9078,913,12.7176465988159,40,89,False,False,12.7360067367554,1.66369199752808,False,,,
9127,916,12.7176465988159,40,89,False,False,12.7191095352173,5.87747175411144E-39,False,,,
9173,914,12.7176465988159,40,89,False,False,12.7191095352173,5.87747175411144E-39,False,,,
9222,912,12.7176465988159,40,89,False,False,12.7213773727417,5.87747175411144E-39,False,,,
9271,911,12.7176465988159,40,89,False,False,12.7213773727417,5.87747175411144E-39,False,,,
9320,910,12.7176465988159,40,89,False,False,12.7210245132446,5.87747175411144E-39,False,,,
9365,911,12.7176465988159,40,89,False,False,12.7210245132446,5.87747175411144E-39,False,,,
9414,912,12.7176465988159,40,89,False,False,12.7205467224121,5.87747175411144E-39,False,,,
9463,916,12.7176465988159,40,89,False,False,12.7205467224121,5.87747175411144E-39,False,,,
9508,914,12.7176465988159,39,89,False,False,12.7242565155029,5.87747175411144E-39,False,,,
9557,917,12.7176465988159,40,89,False,False,12.7242565155029,5.87747175411144E-39,False,,,
9607,916,12.7176465988159,40,89,False,False,12.7238149642944,5.87747175411144E-39,False,,,
9652,910,12.7176465988159,40,89,False,False,12.7238149642944,5.87747175411144E-39,False,,,
9701,908,12.7176465988159,40,89,False,False,12.7230796813965,5.87747175411144E-39,False,,,
9750,908,12.7176465988159,40,89,False,False,12.7230796813965,5.87747175411144E-39,False,,,
9799,909,12.7176465988159,40,89,False,False,12.7134084701538,-1.28637790679932,False,,,
9844,910,12.7176465988159,40,89,False,False,12.7134084701538,-1.28637790679932,False,,,
9894,916,12.7176465988159,40,89,False,False,12.7243347167969,5.87747175411144E-39,False,,,
9942,920,12.7176465988159,40,89,False,False,12.7243347167969,5.87747175411144E-39,False,,,
9992,912,12.7176465988159,40,89,False,False,12.7239046096802,5.87747175411144E-39,False,,,
10037,914,12.7176465988159,40,89,False,False,12.7239046096802,5.87747175411144E-39,False,,,
10086,915,12.7176465988159,40,89,False,False,12.7239046096802,5.87747175411144E-39,False,,,
10135,915,12.7176465988159,40,89,False,False,12.72438621521,5.87747175411144E-39,False,,,
10180,915,12.7176465988159,40,89,False,False,12.72438621521,5.87747175411144E-39,False,,,
10229,916,12.7176465988159,40,89,False,False,12.7236709594727,5.87747175411144E-39,False,,,
10278,915,12.7176465988159,40,89,False,False,12.7236709594727,5.87747175411144E-39,False,,,
10327,914,12.7176465988159,40,89,False,False,12.7229890823364,5.87747175411144E-39,False,,,
10372,914,12.7176465988159,40,89,False,False,12.7229890823364,5.87747175411144E-39,False,,,
10421,915,12.7176465988159,40,89,False,False,12.7235136032105,5.87747175411144E-39,False,,,
10471,915,12.7176465988159,40,89,False,False,12.7235136032105,5.87747175411144E-39,False,,,
10516,915,12.7176465988159,40,89,False,False,12.7235136032105,5.87747175411144E-39,False,,,
10565,915,12.7176465988159,40,89,False,False,12.7235136032105,5.87747175411144E-39,False,,,
10614,915,12.7176465988159,40,89,False,False,12.722972869873,5.87747175411144E-39,False,,,
10663,915,12.7176465988159,40,89,False,False,12.722972869873,5.87747175411144E-39,False,,,
10708,915,12.7176465988159,40,89,False,False,12.7222137451172,5.87747175411144E-39,False,,,
10767,915,12.7176465988159,40,89,False,False,12.7222137451172,5.87747175411144E-39,False,,,
10807,916,12.7176465988159,40,89,False,False,12.7240991592407,5.87747175411144E-39,False,,,
10856,917,12.7176465988159,40,89,False,False,12.7240991592407,5.87747175411144E-39,False,,,
10901,918,12.7176465988159,40,89,False,False,12.722508430481,5.87747175411144E-39,False,,,
10950,916,12.7176465988159,40,89,False,False,12.722508430481,5.87747175411144E-39,False,,,
10999,915,12.7176465988159,40,89,False,False,12.72340965271,5.87747175411144E-39,False,,,
11044,915,12.7176465988159,40,89,False,False,12.72340965271,5.87747175411144E-39,False,,,
11093,915,12.7176465988159,40,89,False,False,12.72340965271,5.87747175411144E-39,False,,,
11143,918,12.7176465988159,40,89,False,False,12.7234783172607,5.87747175411144E-39,False,,,
11192,915,12.7176465988159,40,89,False,False,12.7234783172607,5.87747175411144E-39,False,,,
11237,916,12.7176465988159,40,89,False,False,12.7228975296021,5.87747175411144E-39,False,,,
11286,916,12.7176465988159,40,89,False,False,12.7228975296021,5.87747175411144E-39,False,,,
11335,916,12.7176465988159,40,89,False,False,12.7252922058105,5.87747175411144E-39,False,,,
11380,916,12.7176465988159,39,89,False,False,12.7252922058105,5.87747175411144E-39,False,,,
11430,916,12.7176465988159,40,89,False,False,12.7249031066895,5.87747175411144E-39,False,,,
