time ms,FSR force,trigger to gripper cmd,Max Int val,Trigger raw Value,UP Button,DOWN Button,Gripper Position,Gripper Velocity,Robot In Initial Pos,User ID: 2,ON,trial num: 5
5273,14,13.4941177368164,39,78,True,False,12.8692283630371,5.87747175411144E-39,False,,,
5322,0,13.4941177368164,40,78,True,False,12.9841394424438,5.87747175411144E-39,False,,,
5367,0,14.1294116973877,39,69,True,False,12.9841394424438,5.87747175411144E-39,False,,,
5416,0,14.1294116973877,40,69,True,False,13.0580291748047,5.87747175411144E-39,False,,,
5465,0,14.1294116973877,40,69,False,False,13.0580291748047,5.87747175411144E-39,False,,,
5521,0,14.1294116973877,40,69,False,False,13.1261739730835,5.87747175411144E-39,False,,,
5560,0,14.1294116973877,39,69,False,False,13.1261739730835,5.87747175411144E-39,False,,,
5604,0,14.1294116973877,40,69,False,False,13.1261739730835,5.87747175411144E-39,False,,,
5654,0,14.1294116973877,40,69,False,False,13.4806470870972,5.87747175411144E-39,False,,,
5703,0,14.1294116973877,39,69,False,False,13.4806470870972,5.87747175411144E-39,False,,,
5748,0,14.1294116973877,40,69,False,False,13.4840316772461,5.87747175411144E-39,False,,,
5797,1,14.1294116973877,39,69,False,False,13.4840316772461,5.87747175411144E-39,False,,,
5842,0,14.1294116973877,40,69,False,False,14.1099843978882,5.87747175411144E-39,False,,,
5891,0,14.1294116973877,40,69,False,False,14.1099843978882,5.87747175411144E-39,False,,,
5936,0,14.1294116973877,40,69,False,False,14.1233339309692,5.87747175411144E-39,False,,,
5985,41,14.1294116973877,40,69,False,False,14.1233339309692,5.87747175411144E-39,False,,,
6035,0,14.1294116973877,40,69,False,False,14.1220808029175,5.87747175411144E-39,False,,,
6080,0,14.1294116973877,39,69,False,False,14.1220808029175,5.87747175411144E-39,False,,,
6129,0,14.1294116973877,40,69,False,False,14.11474609375,5.87747175411144E-39,False,,,
6174,0,14.1294116973877,40,69,False,False,14.11474609375,5.87747175411144E-39,False,,,
6223,0,14.1294116973877,40,69,False,False,14.1220922470093,5.87747175411144E-39,False,,,
6268,0,14.1294116973877,40,69,False,False,14.1220922470093,5.87747175411144E-39,False,,,
6317,0,14.1294116973877,40,69,False,False,14.1220922470093,5.87747175411144E-39,False,,,
6366,0,14.1294116973877,40,69,False,False,14.1217737197876,5.87747175411144E-39,False,,,
6412,0,14.1294116973877,40,69,False,False,14.1217737197876,5.87747175411144E-39,False,,,
6461,0,14.1294116973877,40,69,False,False,14.1231689453125,5.87747175411144E-39,False,,,
6506,0,14.1294116973877,40,69,False,False,14.1231689453125,5.87747175411144E-39,False,,,
6555,18,14.1294116973877,40,69,False,False,14.1230525970459,5.87747175411144E-39,False,,,
6600,3,14.1294116973877,40,69,False,False,14.1230525970459,5.87747175411144E-39,False,,,
6649,0,14.1294116973877,40,69,False,False,14.1219348907471,5.87747175411144E-39,False,,,
6698,0,14.1294116973877,39,69,False,False,14.1219348907471,5.87747175411144E-39,False,,,
6743,0,14.1294116973877,39,69,False,False,14.1223020553589,5.87747175411144E-39,False,,,
6792,0,14.1294116973877,40,69,False,False,14.1223020553589,5.87747175411144E-39,False,,,
6837,0,14.1294116973877,39,69,False,False,14.1235418319702,5.87747175411144E-39,False,,,
6887,0,14.1294116973877,39,69,False,False,14.1235418319702,5.87747175411144E-39,False,,,
6936,0,14.1294116973877,39,69,False,False,14.1223640441895,5.87747175411144E-39,False,,,
6981,0,14.1294116973877,40,69,False,False,14.1223640441895,5.87747175411144E-39,False,,,
7030,0,14.1294116973877,39,69,False,False,14.1215114593506,5.87747175411144E-39,False,,,
7075,0,14.1294116973877,40,69,False,False,14.1215114593506,5.87747175411144E-39,False,,,
7124,16,14.1294116973877,40,69,False,False,14.1227245330811,5.87747175411144E-39,False,,,
7169,0,14.1294116973877,39,69,False,False,14.1227245330811,5.87747175411144E-39,False,,,
7218,0,14.1294116973877,39,69,False,False,14.1227245330811,5.87747175411144E-39,False,,,
7267,0,14.1294116973877,39,69,False,False,14.1147317886353,-0.823928594589233,False,,,
7312,0,14.1294116973877,40,69,False,False,14.1147317886353,-0.823928594589233,False,,,
7362,0,14.1294116973877,40,69,False,False,14.122386932373,5.87747175411144E-39,False,,,
7407,0,14.1294116973877,39,69,False,False,14.122386932373,5.87747175411144E-39,False,,,
