time ms,FSR force,trigger to gripper cmd,Max Int val,Trigger raw Value,UP Button,DOWN Button,Gripper Position,Gripper Velocity,Robot In Initial Pos,User ID: 2,OFF,trial num: 7
8774,883,11.9411764144897,40,100,True,False,11.8690481185913,5.87747175411144E-39,False,,,
8824,876,11.9411764144897,40,100,True,False,11.8690481185913,5.87747175411144E-39,False,,,
8873,875,11.9411764144897,40,100,True,False,11.8725290298462,5.87747175411144E-39,False,,,
8922,875,11.9411764144897,40,100,True,False,11.8725290298462,5.87747175411144E-39,False,,,
8967,875,11.9411764144897,40,100,False,False,11.9308452606201,0.991528391838074,False,,,
9016,875,11.9411764144897,39,100,False,False,11.9308452606201,0.991528391838074,False,,,
9065,867,11.9411764144897,40,100,False,False,11.9251651763916,-1.67327857017517,False,,,
9110,874,11.9411764144897,40,100,False,False,11.9251651763916,-1.67327857017517,False,,,
9160,875,11.9411764144897,40,100,False,False,11.9251651763916,-1.67327857017517,False,,,
9214,875,11.9411764144897,40,100,False,False,11.939769744873,5.87747175411144E-39,False,,,
9253,875,11.9411764144897,40,100,False,False,11.939769744873,5.87747175411144E-39,False,,,
9303,875,11.9411764144897,40,100,False,False,11.9417314529419,5.87747175411144E-39,False,,,
9352,874,11.9411764144897,40,100,False,False,11.9417314529419,5.87747175411144E-39,False,,,
9397,875,11.9411764144897,40,100,False,False,11.9267988204956,-1.34012997150421,False,,,
9446,875,11.9411764144897,40,100,False,False,11.9267988204956,-1.34012997150421,False,,,
9495,875,11.9411764144897,40,100,False,False,11.9406652450562,5.87747175411144E-39,False,,,
9540,874,11.9411764144897,40,100,False,False,11.9406652450562,5.87747175411144E-39,False,,,
9590,872,11.9411764144897,40,100,False,False,11.9251661300659,-1.60082995891571,False,,,
9638,873,11.9411764144897,39,100,False,False,11.9251661300659,-1.60082995891571,False,,,
9688,872,11.9411764144897,40,100,False,False,11.920672416687,-2.13458323478699,False,,,
9733,871,11.9411764144897,40,100,False,False,11.920672416687,-2.13458323478699,False,,,
9782,872,11.9411764144897,40,100,False,False,11.9398288726807,5.87747175411144E-39,False,,,
9831,871,11.9411764144897,40,100,False,False,11.9398288726807,5.87747175411144E-39,False,,,
9876,871,11.9411764144897,39,100,False,False,11.9413442611694,5.87747175411144E-39,False,,,
9925,870,11.9411764144897,40,100,False,False,11.9413442611694,5.87747175411144E-39,False,,,
9975,867,11.9411764144897,40,100,False,False,11.9402799606323,5.87747175411144E-39,False,,,
10020,865,11.9411764144897,40,100,False,False,11.9402799606323,5.87747175411144E-39,False,,,
10069,853,11.9411764144897,40,100,False,False,11.9375686645508,5.87747175411144E-39,False,,,
10118,843,11.9411764144897,40,100,False,False,11.9375686645508,5.87747175411144E-39,False,,,
10163,869,11.9411764144897,40,100,False,False,11.9375686645508,5.87747175411144E-39,False,,,
10212,871,11.9411764144897,40,100,False,False,11.9230861663818,-1.36936700344086,False,,,
10261,872,11.9411764144897,40,100,False,False,11.9230861663818,-1.36936700344086,False,,,
10306,872,11.9411764144897,40,100,False,False,11.9415397644043,5.87747175411144E-39,False,,,
10355,871,11.9411764144897,40,100,False,False,11.9415397644043,5.87747175411144E-39,False,,,
10405,870,11.9411764144897,40,100,False,False,11.9406719207764,5.87747175411144E-39,False,,,
10450,871,11.9411764144897,40,100,False,False,11.9406719207764,5.87747175411144E-39,False,,,
10499,875,11.9411764144897,40,100,False,False,11.9417266845703,5.87747175411144E-39,False,,,
10548,873,11.9411764144897,39,100,False,False,11.9417266845703,5.87747175411144E-39,False,,,
10593,874,11.9411764144897,40,100,False,False,11.942967414856,5.87747175411144E-39,False,,,
10642,877,11.9411764144897,40,100,False,False,11.942967414856,5.87747175411144E-39,False,,,
10691,872,11.9411764144897,40,100,False,False,11.9417190551758,5.87747175411144E-39,False,,,
10736,869,11.9411764144897,40,100,False,False,11.9417190551758,5.87747175411144E-39,False,,,
10785,869,11.9411764144897,40,100,False,False,11.9432821273804,5.87747175411144E-39,False,,,
10835,870,11.9411764144897,40,100,False,False,11.9432821273804,5.87747175411144E-39,False,,,
10884,870,11.9411764144897,40,100,False,False,11.9456443786621,5.87747175411144E-39,False,,,
10929,870,11.9411764144897,40,100,False,False,11.9456443786621,5.87747175411144E-39,False,,,
10978,871,11.9411764144897,40,100,False,False,11.9438982009888,8.17295245976688E+020,False,,,
11027,878,11.9411764144897,40,100,False,False,11.9438982009888,8.17295245976688E+020,False,,,
11072,872,11.9411764144897,40,100,False,False,11.9438982009888,8.17295245976688E+020,False,,,
11121,874,11.9411764144897,40,100,False,False,11.9438982009888,8.17295245976688E+020,False,,,
11170,876,11.9411764144897,40,100,False,False,11.9438982009888,8.17295245976688E+020,False,,,
11216,874,11.9411764144897,40,100,False,False,11.9436616897583,5.87747175411144E-39,False,,,
11265,871,11.9411764144897,40,100,False,False,11.9436616897583,5.87747175411144E-39,False,,,
11314,870,11.9411764144897,40,100,False,False,11.9643564224243,5.87747175411144E-39,False,,,
